,delta_active,delta_passive,theta_active,theta_passive,alpha_active,alpha_passive,beta_active,beta_passive,25_active,25_passive,gamma_active,gamma_passive
285,0.019515342175824426,0.04345687443509561,0.0279626702122071,0.03922618873374883,0.030551538211432125,0.031125135580602138,0.026044333415314525,0.024536118957662872,0.014472088018723296,0.013707234597118697,0.012150699200592089,0.011636370885163404
286,0.016784179437488406,0.037812169805562394,0.024195725451167424,0.03406850478959909,0.026454171384189297,0.026950938424131744,0.02250915316713274,0.021202085735832762,0.012466608217624993,0.011807259046491358,0.01045803933996861,0.010014882182934145
287,0.13965044952311798,0.258965926124926,0.18482374513199124,0.24811368561734326,0.20981309509867624,0.2210347241866773,0.19740904004163734,0.191095984618433,0.1285106783764717,0.12227736448101138,0.11062794807879195,0.10623900468927397
288,0.10532066079897298,0.20432038328345245,0.14215302986528294,0.19324620543987753,0.16004406830353918,0.16727963584509623,0.14663004571155072,0.1408090192883996,0.09057260588648215,0.08602298805166148,0.0772289753780079,0.07407823151757717
289,0.08441292200145745,0.16856268705147603,0.1153522992599206,0.15794664807471775,0.12904622143478603,0.1341021913622097,0.11621281109425927,0.11103778529530621,0.06967537943649135,0.0661104820584087,0.05911181925904359,0.05666479631923121
290,0.06697352391873845,0.13717997867436876,0.09251762255295254,0.1274251309139651,0.10288371289183139,0.10634986148929201,0.09129468315701916,0.08686312898162571,0.05346535680888074,0.05069208225397732,0.04518662456165552,0.043295673795438826
291,0.049350442170648594,0.1038731487863853,0.06896813888969153,0.09554754084458998,0.07618778537565149,0.07830288330654983,0.06658365446024139,0.06308520057205079,0.038124512093975875,0.03612202115850597,0.032106011392683674,0.030749024776887436
292,0.23773192179147193,0.39372496628452996,0.299179271202678,0.3866921526339615,0.3437869912595774,0.36670304010391463,0.3443709505689547,0.3398519155921548,0.26514275542782395,0.25391096622173576,0.23671062999529308,0.2282843164645874
293,0.16428714638286923,0.2958886700506718,0.2147254923799234,0.28572846424478626,0.24502568579716774,0.2593407156870835,0.23473935570374768,0.22848466614019686,0.1589777044648042,0.15146934472586898,0.13783851236654251,0.13247930886954457
294,0.09881696373496504,0.19313763453214092,0.1337729162911475,0.1821232845096007,0.15022989523747493,0.15665739944116475,0.13683064492882446,0.13114732759723993,0.08367852236309738,0.07944787217729096,0.07124517827954738,0.06832535509202779
295,0.0570093379223492,0.117950991953747,0.07901851030624524,0.1089307040367186,0.08738275015274712,0.08993468339610927,0.07680741734424333,0.07286795107744545,0.0444359464643272,0.04211740186957802,0.037515579673758306,0.035940974868002816
296,0.039891407861979304,0.08469564075115345,0.055890400824096687,0.07743855448927206,0.061367735845313194,0.0627911683940627,0.053147498594589074,0.0502192507091137,0.030128041157236152,0.028539582415239132,0.025361755330032255,0.024288900556164256
297,0.030530337606492604,0.065896312328797,0.043082480874168584,0.05989835381966075,0.04713427620448753,0.048080870685141004,0.040496774379242886,0.03818824326642514,0.022715946907124276,0.021512517743155223,0.019092955892749567,0.018282352533998358
298,0.1677850501887251,0.3007701425794892,0.21881398035916266,0.29071594382598503,0.24976714890321725,0.2644796279216871,0.23981969821133015,0.23359105217195242,0.16336340463974278,0.15568407658559527,0.14182825237890354,0.13633626438050436
299,0.11100548597271051,0.21332906252797476,0.14916824730061667,0.2021880622696705,0.16806477043665397,0.17581094927314644,0.15457951255360536,0.14859328458401685,0.0962512136764517,0.09144231519986343,0.08221711167169352,0.07888016148661754
