,section,idx_in_section_type,seg_half_seg_RA,L,seg,pseg,Section_L,Section_diam,Distance,p0_0,p0_1,p0_2,pc_0,pc_1,pc_2,p1_0,p1_1,p1_2,r,dl_0,dl_1,dl_2
153,dend,54,120.26786507629062,21.379339175001526,L5PCtemplate[0].dend[54](0.1),L5PCtemplate[0].dend[53](1),106.89669587500762,0.5799999833106992,60.10757593967706,25.690000534057617,-17.469999313354492,-40.47999954223633,21.140680106257562,-26.341297890677044,-43.72435958670809,18.65617424809037,-32.11904655914482,-35.53711242693523,0.16820248340413035,-7.033826285967248,-14.649047245790328,4.942887115301097
154,dend,54,40.45930684374051,21.379339175001526,L5PCtemplate[0].dend[54](0.3),L5PCtemplate[0].dend[54](0.1),106.89669587500762,0.5799999833106992,81.4869151146786,18.65617424809037,-32.11904655914482,-35.53711242693523,13.872397846498146,-39.450093590536255,-30.717456945354282,6.851474806376187,-46.47980382627157,-30.50737738797961,0.2899999916553498,-11.804699441714183,-14.36075726712675,5.0297350389556215
155,dend,54,40.459306843740556,21.379339175001526,L5PCtemplate[0].dend[54](0.5),L5PCtemplate[0].dend[54](0.3),106.89669587500762,0.5799999833106992,102.86625428968013,6.851474806376187,-46.47980382627157,-30.50737738797961,0.5858691722333098,-51.549990159292044,-36.4831946848561,-4.467603583547391,-57.706766237708614,-41.80653273007856,0.2899999916553496,-11.319078389923579,-11.226962411437043,-11.299155342098949
156,dend,54,40.459306843740485,21.379339175001526,L5PCtemplate[0].dend[54](0.7),L5PCtemplate[0].dend[54](0.5),106.89669587500762,0.5799999833106992,124.24559346468165,-4.467603583547391,-57.706766237708614,-41.80653273007856,-3.8531331648794875,-67.82214959754111,-43.15765556190918,0.009999999776482582,-74.25903038861954,-35.97025758835604,0.28999999165534984,4.477603583323874,-16.552264150910922,5.836275141722517
157,dend,54,93.17548308680179,21.379339175001526,L5PCtemplate[0].dend[54](0.9),L5PCtemplate[0].dend[54](0.7),106.89669587500762,0.5799999833106992,145.62493263968315,0.009999999776482582,-74.25903038861954,-35.970257588356034,0.08644720068377501,-83.1207982209199,-32.373639819863946,2.349999904632571,-88.37000274658203,-27.270000457763672,0.19109810387172657,2.3399999048560884,-14.110972357962495,8.700257130592362
158,dend,55,2.5596492001541296,3.113620413871497,L5PCtemplate[0].dend[55](0.5),L5PCtemplate[0].dend[53](1),3.113620413871497,0.8799999952316284,50.974716559112046,25.690000534057617,-17.469999313354492,-40.47999954223633,27.115834371367278,-18.095024023907715,-40.47999954223633,27.030000686645508,-19.6200008392334,-40.599998474121094,0.4399999976158142,1.3400001525878906,-2.1500015258789062,-0.11999893188476562
159,dend,56,136.81935506442505,18.074379084919073,L5PCtemplate[0].dend[56](0.166667),L5PCtemplate[0].dend[55](1),54.22313725475722,0.2899999916553498,61.56871630850734,27.030000686645508,-19.6200008392334,-40.599998474121094,26.034716205449723,-23.523182882192533,-48.06985375531583,25.89738261893558,-29.10834964262441,-53.75854107689034,0.1449999958276749,-1.1326180677099273,-9.488348803391013,-13.158542602769245
160,dend,56,136.81935506442505,18.074379084919073,L5PCtemplate[0].dend[56](0.5),L5PCtemplate[0].dend[56](0.166667),54.22313725475722,0.2899999916553498,79.64309539342642,25.89738261893558,-29.10834964262441,-53.75854107689034,21.092358312523977,-35.740784603480066,-57.18071902825544,19.21038105284916,-41.463823128036,-63.04173569492686,0.1449999958276749,-6.687001566086419,-12.355473485411586,-9.283194618036518
161,dend,56,136.81935506442505,18.074379084919073,L5PCtemplate[0].dend[56](0.833333),L5PCtemplate[0].dend[56](0.5),54.22313725475722,0.2899999916553498,97.7174744783455,19.21038105284916,-41.463823128036,-63.04173569492686,15.427320746334843,-46.431468524677136,-66.42016827636843,11.5600004196167,-51.0,-72.87999725341797,0.1449999958276749,-7.650380633232462,-9.536176871964003,-9.838261558491112
162,dend,57,9.762866098108587,16.88300948795688,L5PCtemplate[0].dend[57](0.5),L5PCtemplate[0].dend[55](1),16.88300948795688,1.0492435963502864,60.97303151002624,27.030000686645508,-19.6200008392334,-40.599998474121094,28.357042641665252,-26.069958964216553,-40.17847720713684,29.950000762939453,-33.709999084472656,-38.25,0.5246217981751432,2.9200000762939453,-14.089998245239258,2.3499984741210938
163,dend,58,33.76050268666811,17.839584856073586,L5PCtemplate[0].dend[58](0.0714286),L5PCtemplate[0].dend[57](1),124.8770939925151,0.5799999833106995,78.33432868204147,29.950000762939453,-33.709999084472656,-38.25,29.06999969482422,-38.817893137882365,-45.28372185216974,30.807356346337308,-46.86325229410836,-48.089764042835355,0.28999999165534973,0.8573555833978546,-13.1532532096357,-9.839764042835355
164,dend,58,33.76050268666811,17.839584856073586,L5PCtemplate[0].dend[58](0.214286),L5PCtemplate[0].dend[58](0.0714286),124.8770939925151,0.5799999833106995,96.17391353811506,30.807356346337308,-46.86325229410836,-48.089764042835355,31.28340060057138,-52.98284554406241,-52.106548789017474,30.744154004380952,-59.261075327528374,-57.79245908770972,0.28999999165534973,-0.06320234195635521,-12.397823033420018,-9.702695044874368
165,dend,58,33.76050268666811,17.839584856073586,L5PCtemplate[0].dend[58](0.357143),L5PCtemplate[0].dend[58](0.214286),124.8770939925151,0.5799999833106995,114.01349839418866,30.744154004380952,-59.261075327528374,-57.79245908770972,28.489999771118164,-65.08379126183614,-62.87666582623633,26.450000762939453,-72.24103050940532,-66.5457850673985,0.28999999165534973,-4.294153241441499,-12.979955181876946,-8.753325979688775
166,dend,58,33.76050268666811,17.839584856073586,L5PCtemplate[0].dend[58](0.5),L5PCtemplate[0].dend[58](0.357143),124.8770939925151,0.5799999833106995,131.85308325026222,26.450000762939453,-72.24103050940532,-66.5457850673985,23.239999771118164,-79.06249186228669,-70.0205177866861,24.578016939846243,-86.7189602719086,-70.54021476666121,0.28999999165534973,-1.8719838230932098,-14.47792976250328,-3.99442969926271
167,dend,58,33.76050268666805,17.839584856073586,L5PCtemplate[0].dend[58](0.642857),L5PCtemplate[0].dend[58](0.5),124.8770939925151,0.5799999833106995,149.69266810633582,24.578016939846243,-86.7189602719086,-70.54021476666121,26.648770878563397,-94.66208301757453,-72.00171794434124,26.458100746150084,-98.42424734626138,-79.54095675215758,0.28999999165535,1.8800838063038405,-11.705287074352782,-9.000741985496376
168,dend,58,33.76050268666816,17.839584856073586,L5PCtemplate[0].dend[58](0.785714),L5PCtemplate[0].dend[58](0.642857),124.8770939925151,0.5799999833106995,167.53225296240942,26.458100746150087,-98.42424734626138,-79.54095675215756,27.406941874295374,-103.91564253046741,-84.91499092784073,29.135724661900877,-110.20756764654769,-90.16068745577832,0.2899999916553495,2.6776239157507895,-11.783320300286306,-10.61973070362076
169,dend,58,33.76050268666805,17.839584856073586,L5PCtemplate[0].dend[58](0.928571),L5PCtemplate[0].dend[58](0.785714),124.8770939925151,0.5799999833106995,185.37183781848302,29.135724661900877,-110.20756764654769,-90.16068745577832,31.26844205896268,-115.21256091233904,-97.0491127719923,32.86999893188477,-122.15000152587892,-101.44999694824219,0.28999999165535,3.7342742699838958,-11.942433879331233,-11.289309492463872
170,dend,59,16.367353436534763,21.924793029179593,L5PCtemplate[0].dend[59](0.0714286),L5PCtemplate[0].dend[57](1),153.47355120425715,0.8799999952316286,80.37693276859449,29.950000762939453,-33.709999084472656,-38.25,33.39063694534134,-43.06303625921664,-35.09693352380804,38.12990704265897,-49.308176294682355,-28.309476137790345,0.4617305249299154,8.179906279719518,-15.598177210209698,9.940523862209655
171,dend,59,18.023962937378304,21.924793029179593,L5PCtemplate[0].dend[59](0.214286),L5PCtemplate[0].dend[59](0.0714286),153.47355120425715,0.8799999952316286,102.30172579777407,38.129907042658964,-49.308176294682355,-28.309476137790348,36.7392682692382,-59.759668183783624,-26.69437891930062,36.12770741478369,-68.88920230992835,-21.919023983722603,0.43999999761581426,-2.002199627875271,-19.581026015245996,6.390452154067745
172,dend,59,18.02396293737832,21.924793029179593,L5PCtemplate[0].dend[59](0.357143),L5PCtemplate[0].dend[59](0.214286),153.47355120425715,0.8799999952316286,124.22651882695367,36.12770741478369,-68.88920230992835,-21.919023983722603,38.604066219616556,-77.84103200332628,-21.953277253051905,41.984437834799834,-86.15376304,-17.503328471970285,0.4399999976158141,5.856730420016142,-17.26456073007165,4.415695511752318
173,dend,59,18.0239629373783,21.924793029179593,L5PCtemplate[0].dend[59](0.5),L5PCtemplate[0].dend[59](0.357143),153.47355120425715,0.8799999952316286,146.15131185613325,41.984437834799834,-86.15376304,-17.503328471970285,40.4473704169509,-95.41735875612657,-15.533685096037456,37.61202512178272,-103.78309263079629,-11.609540483581139,0.4399999976158143,-4.372412713017113,-17.62932959079629,5.893787988389146
174,dend,59,18.023962937378304,21.924793029179593,L5PCtemplate[0].dend[59](0.642857),L5PCtemplate[0].dend[59](0.5),153.47355120425715,0.8799999952316286,168.07610488531287,37.61202512178272,-103.78309263079629,-11.609540483581139,37.85965235189214,-111.8225840663622,-14.233633504725265,37.18542371303047,-121.74578189638349,-10.914585729890852,0.43999999761581426,-0.42660140875225494,-17.9626892655872,0.6949547536902863
175,dend,59,21.817332470874945,21.924793029179593,L5PCtemplate[0].dend[59](0.785714),L5PCtemplate[0].dend[59](0.642857),153.47355120425715,0.8799999952316286,190.00089791449244,37.18542371303046,-121.74578189638349,-10.914585729890854,38.15564189925274,-128.73925341802183,-4.091842771827586,39.96437694999939,-134.20594412849184,4.0972863670126,0.3999235621521208,2.778953236968931,-12.460162232108345,15.011872096903454
176,dend,59,114.24043647633023,21.924793029179593,L5PCtemplate[0].dend[59](0.928571),L5PCtemplate[0].dend[59](0.785714),153.47355120425715,0.8799999952316286,211.92569094367207,39.964376949999405,-134.20594412849186,4.097286367012625,49.63075955175843,-134.36958063647154,9.050762851245047,58.08000183105468,-131.02000427246094,14.64999961853027,0.17477040398007554,18.115624881055275,3.1859398560309273,10.552713251517645
177,dend,60,13.36646619407311,16.25929912610027,L5PCtemplate[0].dend[60](0.1),L5PCtemplate[0].dend[52](1),81.29649563050135,0.8799999952316286,36.53100409834351,23.75,-2.059999942779541,-32.91999816894531,19.447259858256405,-6.044625400048096,-33.052302660229344,13.548921763276557,-10.049831118122034,-35.25232370896793,0.4399999976158142,-10.201078236723443,-7.989831175342493,-2.332325540022616
178,dend,60,13.366466194073107,16.25929912610027,L5PCtemplate[0].dend[60](0.3),L5PCtemplate[0].dend[60](0.1),81.29649563050135,0.8799999952316286,52.790303224443775,13.548921763276555,-10.049831118122038,-35.252323708967936,9.681145499795072,-16.301918126807045,-34.86501858439113,6.560685317129993,-22.464753112491547,-31.510300417063227,0.43999999761581426,-6.988236446146562,-12.414921994369509,3.742023291904708
179,dend,60,13.366466194073103,16.25929912610027,L5PCtemplate[0].dend[60](0.5),L5PCtemplate[0].dend[60](0.3),81.29649563050135,0.8799999952316286,69.04960235054405,6.560685317129993,-22.464753112491547,-31.510300417063227,3.508808873271313,-28.686803176616962,-33.863206068801226,1.790065616685685,-34.3719593232525,-38.28750253283181,0.4399999976158143,-4.770619700444308,-11.90720621076095,-6.777202115768581
180,dend,60,13.366466194073114,16.25929912610027,L5PCtemplate[0].dend[60](0.7),L5PCtemplate[0].dend[60](0.5),81.29649563050135,0.8799999952316286,85.30890147664432,1.7900656166856899,-34.37195932325249,-38.28750253283181,-2.5319151535578546,-40.543422026958595,-40.690865853909656,-5.670295577230877,-47.574352240077296,-40.91609111528968,0.43999999761581415,-7.460361193916567,-13.202392916824806,-2.6285885824578727
181,dend,60,13.366466194073103,16.25929912610027,L5PCtemplate[0].dend[60](0.9),L5PCtemplate[0].dend[60](0.7),81.29649563050135,0.8799999952316286,101.5682006027446,-5.670295577230877,-47.574352240077296,-40.91609111528968,-8.954485564343104,-54.357566147015625,-40.778888921551605,-13.310000419616696,-60.72999954223633,-42.91999816894531,0.4399999976158143,-7.639704842385819,-13.155647302159032,-2.003907053655631
182,dend,61,33.59972350076018,17.754626585258876,L5PCtemplate[0].dend[61](0.1),L5PCtemplate[0].dend[60](1),88.77313292629438,0.5799999833106995,118.57516345842417,-13.3100004196167,-60.72999954223633,-42.91999816894531,-15.54219167978355,-66.79486542537063,-41.350762038128074,-17.96570380967811,-72.69857404582075,-46.49698964462528,0.2899999916553498,-4.6557033900614115,-11.96857450358442,-3.576991475679968
183,dend,61,33.59972350076019,17.754626585258876,L5PCtemplate[0].dend[61](0.3),L5PCtemplate[0].dend[61](0.1),88.77313292629438,0.5799999833106995,136.32979004368303,-17.96570380967811,-72.69857404582075,-46.49698964462528,-20.359565155162233,-80.86964594654262,-47.941263960771835,-23.235271305076125,-88.69898332613826,-49.44158736170995,0.28999999165534973,-5.2695674953980145,-16.000409280317513,-2.944597717084669
184,dend,61,33.59972350076019,17.754626585258876,L5PCtemplate[0].dend[61](0.5),L5PCtemplate[0].dend[61](0.3),88.77313292629438,0.5799999833106995,154.08441662894194,-23.235271305076125,-88.69898332613826,-49.44158736170995,-24.25993054354103,-96.79950024277471,-51.76403229186125,-27.96674648984297,-104.0018417135626,-53.44322786800138,0.28999999165534973,-4.731475184766843,-15.302858387424337,-4.00164050629143
185,dend,61,33.59972350076019,17.754626585258876,L5PCtemplate[0].dend[61](0.7),L5PCtemplate[0].dend[61](0.5),88.77313292629438,0.5799999833106995,171.83904321420079,-27.966746489842965,-104.00184171356258,-53.44322786800138,-31.056184785774413,-110.64602905549684,-57.40864831381547,-37.6413918701392,-113.19152771585132,-62.55009377889186,0.28999999165534973,-9.674645380296237,-9.189686002288738,-9.106865910890484
186,dend,61,33.59972350076019,17.754626585258876,L5PCtemplate[0].dend[61](0.9),L5PCtemplate[0].dend[61](0.7),88.77313292629438,0.5799999833106995,189.5936697994597,-37.6413918701392,-113.19152771585132,-62.55009377889186,-44.947858007072554,-115.36597851637285,-66.63639658580557,-51.15999984741211,-111.95999908447266,-71.62999725341797,0.28999999165534973,-13.518607977272907,1.2315286313786658,-9.079903474526105
187,dend,62,29.54678550132096,20.51913332074007,L5PCtemplate[0].dend[62](0.1),L5PCtemplate[0].dend[60](1),102.59566660370035,0.2899999916553497,119.95741682616477,-13.3100004196167,-60.72999954223633,-42.91999816894531,-18.194198185114892,-64.96392747777497,-50.514752429648674,-24.08094454083457,-69.35240824805047,-57.094603516787814,0.33245621241546586,-10.77094412121787,-8.622408705814138,-14.174605347842501
188,dend,62,43.91302416200505,20.51913332074007,L5PCtemplate[0].dend[62](0.3),L5PCtemplate[0].dend[62](0.1),102.59566660370035,0.2899999916553497,140.47655014690483,-24.080944540834565,-69.35240824805047,-57.09460351678781,-28.65137865815005,-75.44144479531064,-62.916508720143575,-32.62697417080448,-82.1315200118154,-68.1532201857646,0.27270487338345534,-8.546029629969915,-12.77911176376493,-11.05861666897679
189,dend,62,155.3256448940516,20.51913332074007,L5PCtemplate[0].dend[62](0.5),L5PCtemplate[0].dend[62](0.3),102.59566660370035,0.2899999916553497,160.99568346764488,-32.62697417080448,-82.1315200118154,-68.1532201857646,-38.28018932436399,-87.55467260834207,-73.74149349727271,-42.77672338102038,-95.99886136485004,-76.99749536767885,0.14499999582767484,-10.149749210215901,-13.867341353034647,-8.844275181914256
190,dend,62,155.3256448940513,20.51913332074007,L5PCtemplate[0].dend[62](0.7),L5PCtemplate[0].dend[62](0.5),102.59566660370035,0.2899999916553497,181.51481678838496,-42.77672338102038,-95.99886136485004,-76.99749536767885,-49.57877713671144,-102.89053242564411,-77.67222948136337,-53.355015734029344,-107.8368413420751,-75.18314139893953,0.14499999582767498,-10.578292353008962,-11.83797997722506,1.8143539687393258
191,dend,62,155.32564489405152,20.51913332074007,L5PCtemplate[0].dend[62](0.9),L5PCtemplate[0].dend[62](0.7),102.59566660370035,0.2899999916553497,202.03395010912504,-53.355015734029344,-107.8368413420751,-75.18314139893953,-54.84151648013034,-115.28205577330267,-77.79034160521391,-58.74000167846681,-121.56999969482423,-84.16999816894533,0.14499999582767487,-5.384985944437467,-13.733158352749129,-8.9868567700058
192,dend,63,3.900172862305536,20.826466755587834,L5PCtemplate[0].dend[63](0.5),L5PCtemplate[0].soma[0](0.5),20.826466755587834,1.8437665520550515,10.413233377793917,41.619998931884766,11.760000228881836,-57.279998779296875,37.74481993577973,4.447368612324177,-61.0806414681252,34.619998931884766,-1.3700000047683707,-68.87999725341797,0.9218832760275257,-7.0,-13.130000233650208,-11.599998474121094
193,dend,64,18.714267265747612,22.764496238691695,L5PCtemplate[0].dend[64](0.5),L5PCtemplate[0].dend[63](1),22.764496238691695,0.8799999952316284,32.20871487493368,34.619998931884766,-1.3700000047683716,-68.87999725341797,33.66369481696907,-7.554789429176305,-60.12048559669368,31.989999771118164,-16.739999771118164,-54.54999923706055,0.4399999976158142,-2.6299991607666016,-15.369999766349792,14.329998016357422
194,dend,65,48.57954733153803,25.670202986427928,L5PCtemplate[0].dend[65](0.5),L5PCtemplate[0].dend[64](1),25.670202986427928,0.5799999833106995,56.42606448749349,31.989999771118164,-16.739999771118164,-54.54999923706055,39.159829835956785,-26.396816217106487,-51.76179057734794,40.75,-34.029998779296875,-44.43000030517578,0.28999999165534973,8.760000228881836,-17.28999900817871,10.119998931884766
195,dend,66,37.234143749386305,19.67511186445471,L5PCtemplate[0].dend[66](0.0714286),L5PCtemplate[0].dend[65](1),137.72578305118296,0.5799999833107,79.0987219129348,40.75,-34.029998779296875,-44.43000030517578,42.66324124639857,-42.34209660773479,-47.522546644988694,48.89390769544874,-44.58516021412512,-42.599887406582376,0.28999999165534973,8.143907695448739,-10.555161434828243,1.8301128985934056
196,dend,66,37.23414374938632,19.67511186445471,L5PCtemplate[0].dend[66](0.214286),L5PCtemplate[0].dend[66](0.0714286),137.72578305118296,0.5799999833107,98.77383377738951,48.89390769544874,-44.58516021412512,-42.599887406582376,49.26182195041544,-51.12362277865722,-35.70130209453254,52.416014249141384,-57.59120609227677,-36.91180385433782,0.2899999916553497,3.5221065536926446,-13.006045878151653,5.6880835522445565
197,dend,66,37.23414374938632,19.67511186445471,L5PCtemplate[0].dend[66](0.357143),L5PCtemplate[0].dend[66](0.214286),137.72578305118296,0.5799999833107,118.44894564184422,52.416014249141384,-57.59120609227677,-36.911803854337826,56.430252291833,-64.00101453895097,-41.31365626850013,61.89390907304656,-71.3511495366494,-43.632157960489366,0.2899999916553497,9.477894823905174,-13.759943444372631,-6.7203541061515395
198,dend,66,37.234143749386234,19.67511186445471,L5PCtemplate[0].dend[66](0.5),L5PCtemplate[0].dend[66](0.357143),137.72578305118296,0.5799999833107,138.12405750629893,61.89390907304656,-71.3511495366494,-43.632157960489366,66.49860705181378,-78.75885349385264,-40.45328139946774,69.28376348885368,-86.84523133131067,-39.78078494167806,0.28999999165535,7.389854415807122,-15.49408179466127,3.8513730188113087
199,dend,66,39.052535477688124,19.67511186445471,L5PCtemplate[0].dend[66](0.642857),L5PCtemplate[0].dend[66](0.5),137.72578305118296,0.5799999833107,157.79916937075365,69.28376348885368,-86.84523133131067,-39.78078494167806,68.52782940202273,-90.02610077958704,-48.592617188723445,69.70325536854632,-96.71593846721588,-55.415098204610594,0.28316792157696163,0.419491879692643,-9.870707135905207,-15.634313262932537
200,dend,66,80.96637160099073,19.67511186445471,L5PCtemplate[0].dend[66](0.785714),L5PCtemplate[0].dend[66](0.642857),137.72578305118296,0.5799999833107,177.47428123520834,69.70325536854631,-96.71593846721585,-55.41509820461058,69.30835149009505,-105.77209179418408,-56.99505247817542,68.02702203908771,-110.89402164379895,-50.23174269860721,0.19666013468310206,-1.6762333294585972,-14.178083176583101,5.183355506003366
201,dend,66,148.93657499754505,19.67511186445471,L5PCtemplate[0].dend[66](0.928571),L5PCtemplate[0].dend[66](0.785714),137.72578305118296,0.5799999833107,197.14939309966306,68.02702203908771,-110.89402164379895,-50.23174269860721,69.44999694824219,-114.98716894514698,-57.406146525516206,65.66000366210938,-123.02999877929688,-58.880001068115234,0.14499999582767495,-2.3670183769783364,-12.135977135497924,-8.64825836950802
202,dend,67,40.56397922755147,21.434649722075232,L5PCtemplate[0].dend[67](0.1),L5PCtemplate[0].dend[65](1),107.17324861037616,0.5799999833106994,79.97849084174507,40.75,-34.029998779296875,-44.43000030517578,42.554706708258635,-39.42288636162177,-53.147225102163326,46.26343717679867,-47.51827652348087,-54.351130862431134,0.28999999165534973,5.513437176798668,-13.488277744183996,-9.921130557255353
203,dend,67,40.563979227551485,21.434649722075232,L5PCtemplate[0].dend[67](0.3),L5PCtemplate[0].dend[67](0.1),107.17324861037616,0.5799999833106994,101.41314056382029,46.26343717679867,-47.518276523480864,-54.351130862431134,48.91747419234725,-53.40908321843971,-46.248162704335016,45.709999084472656,-59.251800551247776,-43.341963589604894,0.2899999916553497,-0.5534380923260116,-11.733524027766912,11.00916727282624
204,dend,67,40.563979227551485,21.434649722075232,L5PCtemplate[0].dend[67](0.5),L5PCtemplate[0].dend[67](0.3),107.17324861037616,0.5799999833106994,122.84779028589553,45.709999084472656,-59.251800551247776,-43.341963589604894,49.551303201992035,-64.26058738386541,-51.04242624944495,53.86168439706213,-71.79814843561911,-57.066465106672226,0.2899999916553497,8.151685312589471,-12.546347884371336,-13.724501517067331
205,dend,67,40.56397922755152,21.434649722075232,L5PCtemplate[0].dend[67](0.7),L5PCtemplate[0].dend[67](0.5),107.17324861037616,0.5799999833106994,144.28244000797076,53.86168439706213,-71.79814843561911,-57.066465106672226,55.59784552588388,-80.02433091584203,-61.420511623200746,54.10132085303744,-88.87359022626467,-65.41855436100356,0.28999999165534956,0.23963645597531524,-17.075441790645556,-8.352089254331332
206,dend,67,63.47336251498048,21.434649722075232,L5PCtemplate[0].dend[67](0.9),L5PCtemplate[0].dend[67](0.7),107.17324861037616,0.5799999833106994,165.717089730046,54.10132085303746,-88.8735902262647,-65.41855436100356,60.07787835784442,-95.7266491887827,-68.39748216745103,66.43000030517578,-100.83000183105469,-67.8499984741211,0.2318315337043864,12.328679452138324,-11.956411604789992,-2.4314441131175357
207,dend,68,37.75674551316826,19.951262921725647,L5PCtemplate[0].dend[68](0.166667),L5PCtemplate[0].dend[64](1),59.853788765176944,0.5799999833106994,53.56659445514235,31.989999771118164,-16.739999771118164,-54.54999923706055,25.33821354614076,-23.471827614422498,-52.24537948067194,19.17090616396773,-30.249821266635855,-50.7696366058292,0.2899999916553497,-12.819093607150435,-13.509821495517691,3.7803626312313483
208,dend,68,37.75674551316826,19.951262921725647,L5PCtemplate[0].dend[68](0.5),L5PCtemplate[0].dend[68](0.166667),59.853788765176944,0.5799999833106994,73.517857376868,19.170906163967725,-30.24982126663586,-50.7696366058292,14.688451102124082,-37.1706340646519,-53.74647919349223,8.996435322826716,-43.632438451733215,-57.853349880954205,0.2899999916553497,-10.174470841141009,-13.382617185097356,-7.083713275125007
209,dend,68,37.756745513168276,19.951262921725647,L5PCtemplate[0].dend[68](0.833333),L5PCtemplate[0].dend[68](0.5),59.853788765176944,0.5799999833106994,93.46912029859365,8.996435322826711,-43.632438451733215,-57.853349880954205,3.5668353106017836,-49.26364308844836,-63.16999816894531,-3.8399999141693093,-54.52000045776367,-65.6500015258789,0.2899999916553496,-12.83643523699602,-10.887562006030457,-7.796651644924701
210,dend,69,156.34994629025766,20.65444759497797,L5PCtemplate[0].dend[69](0.1),L5PCtemplate[0].dend[68](1),103.27223797488985,0.2899999916553497,113.77197555694545,-3.8399999141693115,-54.52000045776367,-65.6500015258789,-11.41121963591846,-60.770637959339844,-66.32666051393984,-19.700946963959822,-66.45596141256677,-68.21155529044798,0.14499999582767484,-15.86094704979051,-11.935960954803093,-2.5615537645690694
211,dend,69,156.34994629025766,20.65444759497797,L5PCtemplate[0].dend[69](0.3),L5PCtemplate[0].dend[69](0.1),103.27223797488985,0.2899999916553497,134.42642315192342,-19.700946963959822,-66.45596141256675,-68.21155529044798,-29.28135387938863,-69.81753252054492,-68.19857290952065,-38.92037787660824,-71.8395809053377,-71.09480594273785,0.14499999582767484,-19.21943091264842,-5.383619492770947,-2.883250652289874
212,dend,69,156.34994629025766,20.65444759497797,L5PCtemplate[0].dend[69](0.5),L5PCtemplate[0].dend[69](0.3),103.27223797488985,0.2899999916553497,155.08087074690138,-38.92037787660824,-71.8395809053377,-71.09480594273785,-48.52963275197634,-70.65714388288112,-73.82615870404533,-57.11470687953234,-70.31269933087242,-79.36551044969997,0.14499999582767484,-18.1943290029241,1.5268815744652784,-8.270704506962119
213,dend,69,156.34994629025758,20.65444759497797,L5PCtemplate[0].dend[69](0.7),L5PCtemplate[0].dend[69](0.5),103.27223797488985,0.2899999916553497,175.73531834187935,-57.114706879532335,-70.31269933087242,-79.36551044969997,-65.4197349591644,-73.82439567054156,-84.32732614133806,-74.01758584058761,-78.48847045103385,-85.47304270634417,0.14499999582767487,-16.90287896105528,-8.175771120161428,-6.107532256644205
214,dend,69,156.34994629025766,20.65444759497797,L5PCtemplate[0].dend[69](0.9),L5PCtemplate[0].dend[69](0.7),103.27223797488985,0.2899999916553497,196.38976593685734,-74.01758584058763,-78.48847045103385,-85.47304270634419,-81.31767707368122,-78.7984192007291,-80.07034519755507,-85.0,-81.79000091552734,-71.06999969482422,0.14499999582767484,-10.982414159412372,-3.3015304644934957,14.40304301151997
215,dend,70,29.060403671287627,19.85348430972099,L5PCtemplate[0].dend[70](0.0555556),L5PCtemplate[0].dend[68](1),178.6813587874889,0.7987548292435387,113.37149391431696,-3.839999914169312,-54.52000045776367,-65.6500015258789,-8.298376087582172,-60.79327025736735,-68.27920617005273,-12.959832458202442,-66.89338306867648,-73.7041883630437,0.3297445398897065,-9.11983254403313,-12.373382610912813,-8.054186837164792
216,dend,70,16.32117871762747,19.85348430972099,L5PCtemplate[0].dend[70](0.166667),L5PCtemplate[0].dend[70](0.0555556),178.6813587874889,0.7987548292435387,133.22497822403795,-12.95983245820244,-66.89338306867648,-73.7041883630437,-19.37287383021251,-73.18861418433276,-76.62759622084998,-25.553567435010144,-78.65554018333239,-72.495084117831,0.43999999761581415,-12.593734976807704,-11.762157114655906,1.2091042452126999
217,dend,70,16.321178717627475,19.85348430972099,L5PCtemplate[0].dend[70](0.277778),L5PCtemplate[0].dend[70](0.166667),178.6813587874889,0.7987548292435387,153.07846253375894,-25.553567435010144,-78.65554018333239,-72.495084117831,-32.75000879442454,-85.38805572134922,-71.97950893505131,-37.19057025092168,-91.74530658809952,-70.65077171881042,0.43999999761581404,-11.637002815911536,-13.089766404767133,1.8443123990205805
218,dend,70,16.321178717627454,19.85348430972099,L5PCtemplate[0].dend[70](0.388889),L5PCtemplate[0].dend[70](0.277778),178.6813587874889,0.7987548292435387,172.93194684347995,-37.19057025092168,-91.74530658809952,-70.65077171881042,-36.683126004985255,-100.20622002741456,-69.49237690234358,-38.3844336858455,-109.48602127699628,-71.24190797733502,0.4399999976158143,-1.19386343492382,-17.74071468889676,-0.5911362585245996
219,dend,70,19.810245889584372,19.85348430972099,L5PCtemplate[0].dend[70](0.5),L5PCtemplate[0].dend[70](0.388889),178.6813587874889,0.7987548292435387,192.7854311532009,-38.3844336858455,-109.48602127699628,-71.24190797733502,-41.404101559531846,-118.3348481920325,-71.40560357619297,-41.55818693627064,-126.7315918125442,-74.70115321538687,0.39937741462176934,-3.1737532504251362,-17.245570535547913,-3.4592452380518495
220,dend,70,150.28681794685698,19.85348430972099,L5PCtemplate[0].dend[70](0.611111),L5PCtemplate[0].dend[70](0.5),178.6813587874889,0.7987548292435387,212.63891546292191,-41.558186936270644,-126.73159181254421,-74.70115321538687,-45.86415220911022,-133.63643139057137,-78.9099735428756,-51.050943168704705,-140.25357377493455,-83.26278272300351,0.14499999582767478,-9.492756232434061,-13.521981962390342,-8.561629507616644
