Section,geom.diam,geom.cm,geom.nseg,geom.L,geom.Ra,ions.na.i,ions.na.e,ions.na.o,ions.ca.i,ions.ca.e,ions.ca.o,ions.k.i,ions.k.e,ions.k.o,mechs.kBK.tau,mechs.kBK.caPmax,mechs.kBK.caPmin,mechs.kBK.caVhh,mechs.kBK.caVhmin,mechs.kBK.gpeak,mechs.kBK.caPh,mechs.kBK.caPk,mechs.kBK.k,mechs.kBK.caVhmax,mechs.savedist.x,mechs.kap.tq,mechs.kap.gbar,mechs.kap.sh,mechs.kap.vhalfl,mechs.kap.vhalfn,mechs.kdmc.gbar,mechs.pas.e,mechs.pas.g,mechs.hd.elk,mechs.hd.ehd,mechs.hd.clk,mechs.hd.gbar,mechs.hd.vhalfl,mechs.kdr.gbar,mechs.kdr.sh,mechs.kdr.vhalfn,mechs.cal.gcalbar,mechs.nax.gbar,mechs.nax.sh,mechs.cadad.taur,mechs.cadad.depth,mechs.cadad.kd,mechs.cadad.cainf,mechs.cadad.kt,mechs.can.gcanbar
PTcell[0].soma,12.440376070120077,0.700445928608,1,37.50352134038736,137.494564931,10.0,42.0,140.0,5e-05,132.4579341637009,2.0,54.4,-104.0,2.5,1.0,1.0,0.0,0.002,0.8879440782000003,7.25128017201e-05,0.002,1.0,17.0,155.67,18.75176067019368,-45.0,0.0614003391814,0.0,-56.0,35.0,0.00110907315064,-90.220509483,2.6002771322815988e-05,-86,-30.0,0.002,6.0465404417424175e-05,-82.0,0.0084715576279,0.0,13.0,5.73945708921e-06,0.076565184171,0.0,16.0181691392,0.102468419281,0.0,0.00024,0.0,4.74427101753e-06
PTcell[0].axon,1.0198477329563544,0.700445928608,21,549.528226526987,0.687472824655,10.0,42.0,140.0,54.4,-104.0,2.5,0.0221814630128,"[31.83576606369337, 58.00377685069276, 84.17178763769213, 110.33979842469151, 136.5078092116909, 162.6758199986903, 188.84383078568968, 215.01184157268906, 241.17985235968843, 267.3478631466878, 293.5158739336872, 319.6838847206866, 345.851895507686, 372.01990629468537, 398.18791708168476, 424.35592786868415, 450.5239386556835, 476.6919494426829, 502.85996022968226, 529.0279710166817, 568.2799871971807]",-45.0,0.307001695907,0.0,-56.0,35.0,-90.220509483,2.6002771322815988e-05,-86,-30.0,0.002,0.0,-90.0,0.10719125783939999,0.0,0.0423577881395,0.0,13.0
PTcell[0].dend[0],0.9098648307341233,1.0370651562459468,1,23.607036719106496,137.494564931,10.0,42.0,140.0,5e-05,132.4579341637009,2.0,54.4,-104.0,2.5,1.0,1.0,0.0,0.002,0.8879440782000003,7.25128017201e-05,0.002,1.0,17.0,155.67,-90.220509483,3.849914319341479e-05,-45.0,0.0614003391814,0.0,-56.0,35.0,23.607036719106496,-86,-30.0,0.2,6.0465404417424175e-05,-82.0,0.0084715576279,0.0,13.0,5.73945708921e-06,0.004593911050259999,0.0,16.0181691392,0.102468419281,0.0,0.00024,0.0,4.74427101753e-06
PTcell[0].dend[1],0.8061915219163712,1.0370651562459468,1,18.140384057000563,137.494564931,10.0,42.0,140.0,5e-05,132.4579341637009,2.0,54.4,-104.0,2.5,1.0,1.0,0.0,0.002,0.8879440782000003,7.25128017201e-05,0.002,1.0,17.0,155.67,-90.220509483,3.849914319341479e-05,-45.0,0.0614003391814,0.0,-56.0,35.0,41.74742077610706,-86,-30.0,0.2,6.0465404417424175e-05,-82.0,0.0084715576279,0.0,13.0,5.73945708921e-06,0.004593911050259999,0.0,16.0181691392,0.102468419281,0.0,0.00024,0.0,4.74427101753e-06
PTcell[0].dend[2],0.6884400575962811,1.0370651562459468,5,65.6692138949668,137.494564931,10.0,42.0,140.0,5e-05,132.4579341637009,2.0,54.4,-104.0,2.5,1.0,1.0,0.0,0.002,0.8879440782000003,7.25128017201e-05,0.002,1.0,17.0,155.67,-90.220509483,3.849914319341479e-05,-45.0,0.0614003391814,0.0,-56.0,35.0,"[48.31434216560374, 61.448184944597095, 74.58202772359047, 87.71587050258381, 107.41663467107387]",-86,-30.0,0.2,6.0465404417424175e-05,-90.0,0.0084715576279,0.0,13.0,5.73945708921e-06,0.004593911050259999,0.0,16.0181691392,0.102468419281,0.0,0.00024,0.0,4.74427101753e-06
PTcell[0].dend[3],0.6399999856948853,1.0370651562459468,3,27.71597783168161,137.494564931,10.0,42.0,140.0,5e-05,132.4579341637009,2.0,54.4,-104.0,2.5,1.0,1.0,0.0,0.002,0.8879440782000003,7.25128017201e-05,0.002,1.0,17.0,155.67,-90.220509483,3.849914319341479e-05,-45.0,0.0614003391814,0.0,-56.0,35.0,"[46.36675041472066, 55.60540969194786, 69.46339860778866]",-86,-30.0,0.2,6.0465404417424175e-05,-82.0,0.0084715576279,0.0,13.0,5.73945708921e-06,0.004593911050259999,0.0,16.0181691392,0.102468419281,0.0,0.00024,0.0,4.74427101753e-06
PTcell[0].dend[4],0.5600000023841857,1.0370651562459468,7,96.09466664309606,137.494564931,10.0,42.0,140.0,5e-05,132.4579341637009,2.0,54.4,-104.0,2.5,1.0,1.0,0.0,0.002,0.8879440782000003,7.25128017201e-05,0.002,1.0,17.0,155.67,-90.220509483,3.849914319341479e-05,-45.0,0.0614003391814,0.0,-56.0,35.0,"[30.470941479327642, 44.19875099976994, 57.926560520212234, 71.65437004065453, 85.38217956109682, 99.10998908153911, 119.70170336220255]",-86,-30.0,0.002,6.0465404417424175e-05,-90.0,0.0084715576279,0.0,13.0,5.73945708921e-06,0.004593911050259999,0.0,16.0181691392,0.102468419281,0.0,0.00024,0.0,4.74427101753e-06
PTcell[0].dend[5],1.0122483425790272,1.0370651562459468,3,47.58956960418749,137.494564931,10.0,42.0,140.0,5e-05,132.4579341637009,2.0,54.4,-104.0,2.5,1.0,1.0,0.0,0.002,0.8879440782000003,7.25128017201e-05,0.002,1.0,17.0,155.67,-90.220509483,3.849914319341479e-05,-45.0,0.0614003391814,0.0,-56.0,35.0,"[7.9315949340312475, 23.794784802093744, 47.58956960418749]",-86,-30.0,0.002,6.0465404417424175e-05,-82.0,0.0084715576279,0.0,13.0,5.73945708921e-06,0.004593911050259999,0.0,16.0181691392,0.102468419281,0.0,0.00024,0.0,4.74427101753e-06
PTcell[0].dend[6],1.3468181226834204,1.0370651562459468,1,9.561711974220096,137.494564931,10.0,42.0,140.0,5e-05,132.4579341637009,2.0,54.4,-104.0,2.5,1.0,1.0,0.0,0.002,0.8879440782000003,7.25128017201e-05,0.002,1.0,17.0,155.67,-90.220509483,3.849914319341479e-05,-45.0,0.0614003391814,0.0,-56.0,35.0,9.561711974220096,-86,-30.0,0.002,6.0465404417424175e-05,-82.0,0.0084715576279,0.0,13.0,5.73945708921e-06,0.004593911050259999,0.0,16.0181691392,0.102468419281,0.0,0.00024,0.0,4.74427101753e-06
PTcell[0].dend[7],1.4600000381469727,1.0370651562459468,1,1.0042207073259666,137.494564931,10.0,42.0,140.0,5e-05,132.4579341637009,2.0,54.4,-104.0,2.5,1.0,1.0,0.0,0.002,0.8879440782000003,7.25128017201e-05,0.002,1.0,17.0,155.67,-90.220509483,3.849914319341479e-05,-45.0,0.0614003391814,0.0,-56.0,35.0,10.565932681546062,-86,-30.0,0.002,6.0465404417424175e-05,-82.0,0.0084715576279,0.0,13.0,5.73945708921e-06,0.004593911050259999,0.0,16.0181691392,0.102468419281,0.0,0.00024,0.0,4.74427101753e-06
PTcell[0].dend[8],1.179217911818482,1.0370651562459468,1,12.868633361893888,137.494564931,10.0,42.0,140.0,5e-05,132.4579341637009,2.0,54.4,-104.0,2.5,1.0,1.0,0.0,0.002,0.8879440782000003,7.25128017201e-05,0.002,1.0,17.0,155.67,-90.220509483,3.849914319341479e-05,-45.0,0.0614003391814,0.0,-56.0,35.0,23.43456604343995,-86,-30.0,0.002,6.0465404417424175e-05,-82.0,0.0084715576279,0.0,13.0,5.73945708921e-06,0.004593911050259999,0.0,16.0181691392,0.102468419281,0.0,0.00024,0.0,4.74427101753e-06
PTcell[0].dend[9],0.6837212663475678,1.0370651562459468,3,44.52407769467921,137.494564931,10.0,42.0,140.0,5e-05,132.4579341637009,2.0,54.4,-104.0,2.5,1.0,1.0,0.0,0.002,0.8879440782000003,7.25128017201e-05,0.002,1.0,17.0,155.67,-90.220509483,3.849914319341479e-05,-45.0,0.0614003391814,0.0,-56.0,35.0,"[30.85524565921982, 45.696604890779554, 67.95864373811915]",-86,-30.0,0.2,6.0465404417424175e-05,-82.0,0.0084715576279,0.0,13.0,5.73945708921e-06,0.004593911050259999,0.0,16.0181691392,0.102468419281,0.0,0.00024,0.0,4.74427101753e-06
