Time	Vm
9.999999999996382485e+02	5.536196489768485662e-02
1.000099999999638158e+03	5.533582861328056879e-02
1.000199999999638067e+03	5.530973002386474491e-02
1.000299999999637976e+03	5.528388946252960068e-02
1.000399999999637885e+03	5.525908639231147390e-02
1.000499999999637794e+03	5.523727924914112464e-02
1.000599999999637703e+03	5.522239468417922126e-02
1.000699999999637612e+03	5.522112507598819775e-02
1.000799999999637521e+03	5.524355599463603994e-02
1.000899999999637430e+03	5.530349053134386850e-02
1.000999999999637339e+03	5.541841492606636166e-02
1.001099999999637248e+03	5.560912655116112546e-02
1.001199999999637157e+03	5.589909964018602295e-02
1.001299999999637066e+03	5.631368950693627085e-02
1.001399999999636975e+03	5.687927627643318829e-02
1.001499999999636884e+03	5.762243297887437166e-02
1.001599999999636793e+03	5.856917766962510541e-02
1.001699999999636702e+03	5.974434196188838087e-02
1.001799999999636611e+03	6.117106571470287690e-02
1.001899999999636520e+03	6.287041341940380335e-02
1.001999999999636429e+03	6.486110159184477197e-02
1.002099999999636339e+03	6.715932510229549735e-02
1.002199999999636248e+03	6.977867069903709307e-02
1.002299999999636157e+03	7.273010622485287513e-02
1.002399999999636066e+03	7.602203378976923887e-02
1.002499999999635975e+03	7.966039478684194819e-02
1.002599999999635884e+03	8.364881457242745455e-02
1.002699999999635793e+03	8.798877513328307032e-02
1.002799999999635702e+03	9.267980513779150442e-02
1.002899999999635611e+03	9.771967826243610489e-02
1.002999999999635520e+03	1.031046123847403351e-01
1.003099999999635429e+03	1.088294639444313816e-01
1.003199999999635338e+03	1.148879133518931894e-01
1.003299999999635247e+03	1.212726386855820238e-01
1.003399999999635156e+03	1.279754760343223552e-01
1.003499999999635065e+03	1.349875657104604443e-01
1.003599999999634974e+03	1.422994842083085132e-01
1.003699999999634883e+03	1.499013622449894001e-01
1.003799999999634792e+03	1.577829895318672015e-01
1.003899999999634701e+03	1.659339071188270509e-01
1.003999999999634611e+03	1.743434882603054348e-01
1.004099999999634520e+03	1.830010087947755437e-01
1.004199999999634429e+03	1.918957080274594773e-01
1.004299999999634338e+03	2.010168410746331347e-01
1.004399999999634247e+03	2.103537235769010749e-01
1.004499999999634156e+03	2.198957696275840590e-01
1.004599999999634065e+03	2.296325236950735871e-01
1.004699999999633974e+03	2.395536872496677461e-01
1.004799999999633883e+03	2.496491407384837657e-01
1.004899999999633792e+03	2.599089614872269749e-01
1.004999999999633701e+03	2.703234380477397281e-01
1.005099999999633610e+03	2.808830814537088827e-01
1.005199999999633519e+03	2.915786337960497576e-01
1.005299999999633428e+03	3.024010744823044661e-01
1.005399999999633337e+03	3.133416245022004887e-01
1.005499999999633246e+03	3.243917489837713219e-01
1.005599999999633155e+03	3.355431582896954978e-01
1.005699999999633064e+03	3.467878078736816860e-01
1.005799999999632973e+03	3.581178970890164237e-01
1.005899999999632882e+03	3.695258671177157339e-01
1.005999999999632792e+03	3.810043981667945445e-01
1.006099999999632701e+03	3.925464060598073956e-01
1.006199999999632610e+03	4.041450383345193131e-01
1.006299999999632519e+03	4.157936699431132865e-01
1.006399999999632428e+03	4.274858986381531167e-01
1.006499999999632337e+03	4.392155401162654016e-01
1.006599999999632246e+03	4.509766229810310278e-01
1.006699999999632155e+03	4.627633835782773986e-01
1.006799999999632064e+03	4.745702607487629621e-01
1.006899999999631973e+03	4.863918905366659828e-01
1.006999999999631882e+03	4.982231008865767308e-01
1.007099999999631791e+03	5.100589063559510805e-01
1.007199999999631700e+03	5.218945028663029007e-01
1.007299999999631609e+03	5.337252625116803983e-01
1.007399999999631518e+03	5.455467284403141548e-01
1.007499999999631427e+03	5.573546098218429279e-01
1.007599999999631336e+03	5.691447769103774590e-01
1.007699999999631245e+03	5.809132562112324649e-01
1.007799999999631154e+03	5.926562257574090609e-01
1.007899999999631063e+03	6.043700105004035095e-01
1.007999999999630973e+03	6.160510778183123648e-01
1.008099999999630882e+03	6.276960331431808982e-01
1.008199999999630791e+03	6.393016157086606199e-01
1.008299999999630700e+03	6.508646944181037952e-01
1.008399999999630609e+03	6.623822638324128320e-01
1.008499999999630518e+03	6.738514402767350475e-01
1.008599999999630427e+03	6.852694580642832989e-01
1.008699999999630336e+03	6.966336658353640132e-01
1.008799999999630245e+03	7.079415230093530909e-01
1.008899999999630154e+03	7.191905963471612040e-01
1.008999999999630063e+03	7.303785566213605307e-01
1.009099999999629972e+03	7.415031753914007595e-01
1.009199999999629881e+03	7.525623218806600789e-01
1.009299999999629790e+03	7.635539599527589871e-01
1.009399999999629699e+03	7.744761451837263166e-01
1.009499999999629608e+03	7.853270220272747792e-01
1.009599999999629517e+03	7.961048210701306971e-01
1.009699999999629426e+03	8.068078563743341647e-01
1.009799999999629335e+03	8.174345229037101035e-01
1.009899999999629244e+03	8.279832940315401402e-01
1.009999999999629154e+03	8.384527191267352464e-01
1.010099999999629063e+03	8.488414212155532823e-01
1.010199999999628972e+03	8.591480947165024418e-01
1.010299999999628881e+03	8.693715032455173741e-01
1.010399999999628790e+03	8.795104774891342458e-01
1.010499999999628699e+03	8.895639131430925772e-01
1.010599999999628608e+03	8.995307689141185392e-01
1.010699999999628517e+03	9.094100645825875517e-01
1.010799999999628426e+03	9.192008791238777121e-01
1.010899999999628335e+03	9.289023488862824252e-01
1.010999999999628244e+03	9.385136658236206131e-01
1.011099999999628153e+03	9.480340757804412988e-01
1.011199999999628062e+03	9.574628768280035729e-01
1.011299999999627971e+03	9.667994176493266423e-01
1.011399999999627880e+03	9.760430959715336030e-01
1.011499999999627789e+03	9.851933570438262677e-01
1.011599999999627698e+03	9.942496921595846970e-01
1.011699999999627607e+03	1.003211637221014030e+00
1.011799999999627516e+03	1.012078771344974371e+00
1.011899999999627425e+03	1.020850715508501594e+00
1.011999999999627335e+03	1.029527131232796933e+00
1.012099999999627244e+03	1.038107719304349530e+00
1.012199999999627153e+03	1.046592218531984031e+00
1.012299999999627062e+03	1.054980404538639505e+00
1.012399999999626971e+03	1.063272088586842301e+00
1.012499999999626880e+03	1.071467116436707556e+00
1.012599999999626789e+03	1.079565367235474582e+00
1.012699999999626698e+03	1.087566752437567175e+00
1.012799999999626607e+03	1.095471214754311973e+00
1.012899999999626516e+03	1.103278727132220638e+00
1.012999999999626425e+03	1.110989291759196362e+00
1.013099999999626334e+03	1.118602939097613103e+00
1.013199999999626243e+03	1.126119726943670685e+00
1.013299999999626152e+03	1.133539739511945754e+00
1.013399999999626061e+03	1.140863086544783300e+00
1.013499999999625970e+03	1.148089902445462940e+00
1.013599999999625879e+03	1.155220345434656792e+00
1.013699999999625788e+03	1.162254596729411560e+00
1.013799999999625697e+03	1.169192859744057955e+00
1.013899999999625607e+03	1.176035359312521678e+00
1.013999999999625516e+03	1.182782340931154863e+00
1.014099999999625425e+03	1.189434070021874845e+00
1.014199999999625334e+03	1.195990831214771788e+00
1.014299999999625243e+03	1.202452927649886760e+00
1.014399999999625152e+03	1.208820680297350236e+00
1.014499999999625061e+03	1.215094427295767332e+00
1.014599999999624970e+03	1.221274523307968707e+00
1.014699999999624879e+03	1.227361338893913967e+00
1.014799999999624788e+03	1.233355259900349665e+00
1.014899999999624697e+03	1.239256686866454515e+00
1.014999999999624606e+03	1.245066034445471814e+00
1.015099999999624515e+03	1.250783730841618535e+00
1.015199999999624424e+03	1.256410217261915818e+00
1.015299999999624333e+03	1.261945947382784539e+00
1.015399999999624242e+03	1.267391386830723832e+00
1.015499999999624151e+03	1.272747012676930467e+00
1.015599999999624060e+03	1.278013312945404323e+00
1.015699999999623969e+03	1.283190786134198902e+00
1.015799999999623878e+03	1.288279940749632146e+00
1.015899999999623788e+03	1.293281294852945962e+00
1.015999999999623697e+03	1.298195375619187075e+00
1.016099999999623606e+03	1.303022718907996591e+00
1.016199999999623515e+03	1.307763868846109290e+00
1.016299999999623424e+03	1.312419377421136346e+00
1.016399999999623333e+03	1.316989804086375671e+00
1.016499999999623242e+03	1.321475715376465132e+00
1.016599999999623151e+03	1.325877684533622869e+00
1.016699999999623060e+03	1.330196291144034149e+00
1.016799999999622969e+03	1.334432120784384779e+00
1.016899999999622878e+03	1.338585764678128953e+00
1.016999999999622787e+03	1.342657819330199231e+00
1.017099999999622696e+03	1.346648886047859150e+00
1.017199999999622605e+03	1.350559570219573402e+00
1.017299999999622514e+03	1.354390480257762874e+00
1.017399999999622423e+03	1.358142226204407166e+00
1.017499999999622332e+03	1.361815418100349007e+00
1.017599999999622241e+03	1.365410664285050757e+00
1.017699999999622150e+03	1.368928569805589746e+00
1.017799999999622059e+03	1.372369735080781084e+00
1.017899999999621969e+03	1.375734754910993729e+00
1.017999999999621878e+03	1.379024217865307378e+00
1.018099999999621787e+03	1.382238706030207709e+00
1.018199999999621696e+03	1.385378795072071512e+00
1.018299999999621605e+03	1.388445054549592328e+00
1.018399999999621514e+03	1.391438048408545569e+00
1.018499999999621423e+03	1.394358335595597964e+00
1.018599999999621332e+03	1.397206470736961137e+00
