Time	Vm
9.999999999996382485e+02	5.536196489768485662e-02
1.000099999999638158e+03	5.533582861328056879e-02
1.000199999999638067e+03	5.530970632359810679e-02
1.000299999999637976e+03	5.528366119914096544e-02
1.000399999999637885e+03	5.525791691192694088e-02
1.000499999999637794e+03	5.523303598778284140e-02
1.000599999999637703e+03	5.521014746454966371e-02
1.000699999999637612e+03	5.519117778213455949e-02
1.000799999999637521e+03	5.517903363438847464e-02
1.000899999999637430e+03	5.517769823387652650e-02
1.000999999999637339e+03	5.519222453908412263e-02
1.001099999999637248e+03	5.522863098610741872e-02
1.001199999999637157e+03	5.529372098438045668e-02
1.001299999999637066e+03	5.539485490140805268e-02
1.001399999999636975e+03	5.553970353106763014e-02
1.001499999999636884e+03	5.573600755023733200e-02
1.001599999999636793e+03	5.599136031618456855e-02
1.001699999999636702e+03	5.631302353117462189e-02
1.001799999999636611e+03	5.670777876974852916e-02
1.001899999999636520e+03	5.718181376172992714e-02
1.001999999999636429e+03	5.774064052704375172e-02
1.002099999999636339e+03	5.838904206233053173e-02
1.002199999999636248e+03	5.913104436281457765e-02
1.002299999999636157e+03	5.996991060447953714e-02
1.002399999999636066e+03	6.090815420263595570e-02
1.002499999999635975e+03	6.194756730761241670e-02
1.002599999999635884e+03	6.308926123648461726e-02
1.002699999999635793e+03	6.433371544993349289e-02
1.002799999999635702e+03	6.568083196943064195e-02
1.002899999999635611e+03	6.712999254763474255e-02
1.002999999999635520e+03	6.868011639068072327e-02
1.003099999999635429e+03	7.032971672494170434e-02
1.003199999999635338e+03	7.207695496153121439e-02
1.003299999999635247e+03	7.391969161130873545e-02
1.003399999999635156e+03	7.585553343271556059e-02
1.003499999999635065e+03	7.788187655319234182e-02
1.003599999999634974e+03	7.999594549920630016e-02
1.003699999999634883e+03	8.219482820966561576e-02
1.003799999999634792e+03	8.447550720235597055e-02
1.003899999999634701e+03	8.683488712372877671e-02
1.003999999999634611e+03	8.926981894660457328e-02
1.004099999999634520e+03	9.177712109578806121e-02
1.004199999999634429e+03	9.435359778309759804e-02
1.004299999999634338e+03	9.699605482630602182e-02
1.004399999999634247e+03	9.970131321317410311e-02
1.004499999999634156e+03	1.024662206549606935e-01
1.004599999999634065e+03	1.052876613552911067e-01
1.004699999999633974e+03	1.081625642012937760e-01
1.004799999999633883e+03	1.110879095645884718e-01
1.004899999999633792e+03	1.140607348817610500e-01
1.004999999999633701e+03	1.170781391665656201e-01
1.005099999999633610e+03	1.201372865898235887e-01
1.005199999999633519e+03	1.232354092485792307e-01
1.005299999999633428e+03	1.263698092322300681e-01
1.005399999999633337e+03	1.295378600812000514e-01
1.005499999999633246e+03	1.327370077227101319e-01
1.005599999999633155e+03	1.359647709580684705e-01
1.005699999999633064e+03	1.392187415672196948e-01
1.005799999999632973e+03	1.424965840881782242e-01
1.005899999999632882e+03	1.457960353218936689e-01
1.005999999999632792e+03	1.491149036067866973e-01
1.006099999999632701e+03	1.524510679017367920e-01
1.006199999999632610e+03	1.558024767110453013e-01
1.006299999999632519e+03	1.591671468808613099e-01
1.006399999999632428e+03	1.625431622923514396e-01
1.006499999999632337e+03	1.659286724738393559e-01
1.006599999999632246e+03	1.693218911506733093e-01
1.006699999999632155e+03	1.727210947494484117e-01
1.006799999999632064e+03	1.761246208703681759e-01
1.006899999999631973e+03	1.795308667400519198e-01
1.006999999999631882e+03	1.829382876545935233e-01
1.007099999999631791e+03	1.863453954220091191e-01
1.007199999999631700e+03	1.897507568108665055e-01
1.007299999999631609e+03	1.931529920116332733e-01
1.007399999999631518e+03	1.965507731154332305e-01
1.007499999999631427e+03	1.999428226146733323e-01
1.007599999999631336e+03	2.033279119287101366e-01
1.007699999999631245e+03	2.067048599573979573e-01
1.007799999999631154e+03	2.100725316645508656e-01
1.007899999999631063e+03	2.134298366930806878e-01
1.007999999999630973e+03	2.167757280128199682e-01
1.008099999999630882e+03	2.201092006020957115e-01
1.008199999999630791e+03	2.234292901633239126e-01
1.008299999999630700e+03	2.267350718731222514e-01
1.008399999999630609e+03	2.300256591668699002e-01
1.008499999999630518e+03	2.333002025574728577e-01
1.008599999999630427e+03	2.365578884882779676e-01
1.008699999999630336e+03	2.397979382194392883e-01
1.008799999999630245e+03	2.430196067473957555e-01
1.008899999999630154e+03	2.462221817567069593e-01
1.008999999999630063e+03	2.494049826037070261e-01
1.009099999999629972e+03	2.525673593311097420e-01
1.009199999999629881e+03	2.557086917128117420e-01
1.009299999999629790e+03	2.588283883282116449e-01
1.009399999999629699e+03	2.619258856650930056e-01
1.009499999999629608e+03	2.650006472502752786e-01
1.009599999999629517e+03	2.680521628072369822e-01
1.009699999999629426e+03	2.710799474398442044e-01
1.009799999999629335e+03	2.740835408414454832e-01
1.009899999999629244e+03	2.770625065283383037e-01
1.009999999999629154e+03	2.800164310970103543e-01
1.010099999999629063e+03	2.829449235042460487e-01
1.010199999999628972e+03	2.858476143694019811e-01
1.010299999999628881e+03	2.887241552980555070e-01
1.010399999999628790e+03	2.915742182262874849e-01
1.010499999999628699e+03	2.943974947850165336e-01
1.010599999999628608e+03	2.971936956835037336e-01
1.010699999999628517e+03	2.999625501115872339e-01
1.010799999999628426e+03	3.027038051598225366e-01
1.010899999999628335e+03	3.054172252570310775e-01
1.010999999999628244e+03	3.081025916245891949e-01
1.011099999999628153e+03	3.107597017469601042e-01
1.011199999999628062e+03	3.133883688578720239e-01
1.011299999999627971e+03	3.159884214415455972e-01
1.011399999999627880e+03	3.185597027486437582e-01
1.011499999999627789e+03	3.211020703262761344e-01
1.011599999999627698e+03	3.236153955616316580e-01
1.011699999999627607e+03	3.260995632388556942e-01
1.011799999999627516e+03	3.285544711086743064e-01
1.011899999999627425e+03	3.309800294703535428e-01
1.011999999999627335e+03	3.333761607655532089e-01
1.012099999999627244e+03	3.357427991838477510e-01
1.012199999999627153e+03	3.380798902793316074e-01
1.012299999999627062e+03	3.403873905980532300e-01
1.012399999999626971e+03	3.426652673160077711e-01
1.012499999999626880e+03	3.449134978871910562e-01
1.012599999999626789e+03	3.471320697015869428e-01
1.012699999999626698e+03	3.493209797525906879e-01
1.012799999999626607e+03	3.514802343137688467e-01
1.012899999999626516e+03	3.536098486245151662e-01
1.012999999999626425e+03	3.557098465844177326e-01
1.013099999999626334e+03	3.577802604560957889e-01
1.013199999999626243e+03	3.598211305761225276e-01
1.013299999999626152e+03	3.618325050739912285e-01
1.013399999999626061e+03	3.638144395987268354e-01
1.013499999999625970e+03	3.657669970530008641e-01
1.013599999999625879e+03	3.676902473345222688e-01
1.013699999999625788e+03	3.695842670844484701e-01
1.013799999999625697e+03	3.714491394427312798e-01
1.013899999999625607e+03	3.732849538100282416e-01
1.013999999999625516e+03	3.750918056161935965e-01
1.014099999999625425e+03	3.768697960950220249e-01
1.014199999999625334e+03	3.786190320650746344e-01
1.014299999999625243e+03	3.803396257165445604e-01
1.014399999999625152e+03	3.820316944038779639e-01
1.014499999999625061e+03	3.836953604440509480e-01
1.014599999999624970e+03	3.853307509202323899e-01
1.014699999999624879e+03	3.869379974909890052e-01
1.014799999999624788e+03	3.885172362044642114e-01
1.014899999999624697e+03	3.900686073177723756e-01
1.014999999999624606e+03	3.915922551212531744e-01
1.015099999999624515e+03	3.930883277675150111e-01
1.015199999999624424e+03	3.945569771051680164e-01
1.015299999999624333e+03	3.959983585171471532e-01
1.015399999999624242e+03	3.974126307633554234e-01
1.015499999999624151e+03	3.987999558277266487e-01
1.015599999999624060e+03	4.001604987694804549e-01
1.015699999999623969e+03	4.014944275783989269e-01
1.015799999999623878e+03	4.028019130342244125e-01
1.015899999999623788e+03	4.040831285698089914e-01
1.015999999999623697e+03	4.053382501381861402e-01
1.016099999999623606e+03	4.065674560832519546e-01
1.016199999999623515e+03	4.077709270140701392e-01
1.016299999999623424e+03	4.089488456827723439e-01
1.016399999999623333e+03	4.101013968657269970e-01
1.016499999999623242e+03	4.112287672482182188e-01
1.016599999999623151e+03	4.123311453122653347e-01
1.016699999999623060e+03	4.134087212276682521e-01
1.016799999999622969e+03	4.144616867461365928e-01
1.016899999999622878e+03	4.154902350984599479e-01
1.016999999999622787e+03	4.164945608868606541e-01
1.017099999999622696e+03	4.174748599495927692e-01
1.017199999999622605e+03	4.184313291658412481e-01
1.017299999999622514e+03	4.193641661778855223e-01
1.017399999999622423e+03	4.202735690301580007e-01
1.017499999999622332e+03	4.211597357506633443e-01
1.017599999999622241e+03	4.220228639162542095e-01
1.017699999999622150e+03	4.228631502460586944e-01
1.017799999999622059e+03	4.236807902593682229e-01
1.017899999999621969e+03	4.244759780199984789e-01
1.017999999999621878e+03	4.252489059750956812e-01
1.018099999999621787e+03	4.259997648838691475e-01
1.018199999999621696e+03	4.267287438242988173e-01
1.018299999999621605e+03	4.274360302620436869e-01
1.018399999999621514e+03	4.281218101642281226e-01
1.018499999999621423e+03	4.287862681428720180e-01
1.018599999999621332e+03	4.294295876141092094e-01
