Time	Vm
9.999999999996382485e+02	5.536196489768485662e-02
1.000099999999638158e+03	5.533582861328056879e-02
1.000199999999638067e+03	5.530971107380366902e-02
1.000299999999637976e+03	5.528370696949025387e-02
1.000399999999637885e+03	5.525815151685264937e-02
1.000499999999637794e+03	5.523388760869352154e-02
1.000599999999637703e+03	5.521260664822591480e-02
1.000699999999637612e+03	5.519719396689026780e-02
1.000799999999637521e+03	5.519200201644025583e-02
1.000899999999637430e+03	5.520299366975223165e-02
1.000999999999637339e+03	5.523773112834362564e-02
1.001099999999637248e+03	5.530521889363626542e-02
1.001199999999637157e+03	5.541563277749617100e-02
1.001299999999637066e+03	5.557997805918546419e-02
1.001399999999636975e+03	5.580972024232266904e-02
1.001499999999636884e+03	5.611642509117586997e-02
1.001599999999636793e+03	5.651143388327284356e-02
1.001699999999636702e+03	5.700558808601385863e-02
1.001799999999636611e+03	5.760900788679634843e-02
1.001899999999636520e+03	5.833092286574981244e-02
1.001999999999636429e+03	5.917955040925448884e-02
1.002099999999636339e+03	6.016201686900046752e-02
1.002199999999636248e+03	6.128431659851685254e-02
1.002299999999636157e+03	6.255130407043907326e-02
1.002399999999636066e+03	6.396671412640841936e-02
1.002499999999635975e+03	6.553320519331862215e-02
1.002599999999635884e+03	6.725242022029931377e-02
1.002699999999635793e+03	6.912506026561970884e-02
1.002799999999635702e+03	7.115096609919646653e-02
1.002899999999635611e+03	7.332920381543317490e-02
1.002999999999635520e+03	7.565815117982310767e-02
1.003099999999635429e+03	7.813558217249294557e-02
1.003199999999635338e+03	8.075874787948578160e-02
1.003299999999635247e+03	8.352445247921025384e-02
1.003399999999635156e+03	8.642912356209819791e-02
1.003499999999635065e+03	8.946887640632894545e-02
1.003599999999634974e+03	9.263957212128559604e-02
1.003699999999634883e+03	9.593686977738968835e-02
1.003799999999634792e+03	9.935627278169079091e-02
1.003899999999634701e+03	1.028931698481443391e-01
1.003999999999634611e+03	1.065428709612348257e-01
1.004099999999634520e+03	1.103006387542535549e-01
1.004199999999634429e+03	1.141617157249044112e-01
1.004299999999634338e+03	1.181213476998124179e-01
1.004399999999634247e+03	1.221748039393020235e-01
1.004499999999634156e+03	1.263173942479909329e-01
1.004599999999634065e+03	1.305444834295599321e-01
1.004699999999633974e+03	1.348515033942732089e-01
1.004799999999633883e+03	1.392339632000698657e-01
1.004899999999633792e+03	1.436874572801514205e-01
1.004999999999633701e+03	1.482076720841263295e-01
1.005099999999633610e+03	1.527903913358983345e-01
1.005199999999633519e+03	1.574315000889754401e-01
1.005299999999633428e+03	1.621269877400521864e-01
1.005399999999633337e+03	1.668729501428742878e-01
1.005499999999633246e+03	1.716655909483648657e-01
1.005599999999633155e+03	1.765012222817858856e-01
1.005699999999633064e+03	1.813762648544070544e-01
1.005799999999632973e+03	1.862872475954588936e-01
1.005899999999632882e+03	1.912308068794317251e-01
1.005999999999632792e+03	1.962036854143462961e-01
1.006099999999632701e+03	2.012027308484505284e-01
1.006199999999632610e+03	2.062248941451088058e-01
1.006299999999632519e+03	2.112672277694827017e-01
1.006399999999632428e+03	2.163268837246050680e-01
1.006499999999632337e+03	2.214011114693761328e-01
1.006599999999632246e+03	2.264872557465764658e-01
1.006699999999632155e+03	2.315827543451405290e-01
1.006799999999632064e+03	2.366851358173391873e-01
1.006899999999631973e+03	2.417920171685352670e-01
1.006999999999631882e+03	2.469011015346183058e-01
1.007099999999631791e+03	2.520101758597661501e-01
1.007199999999631700e+03	2.571171085852341776e-01
1.007299999999631609e+03	2.622198473581391909e-01
1.007399999999631518e+03	2.673164167676276293e-01
1.007499999999631427e+03	2.724049161145103426e-01
1.007599999999631336e+03	2.774835172191814081e-01
1.007699999999631245e+03	2.825504622719705594e-01
1.007799999999631154e+03	2.876040617287713985e-01
1.007899999999631063e+03	2.926426922543612363e-01
1.007999999999630973e+03	2.976647947152031293e-01
1.008099999999630882e+03	3.026688722228101369e-01
1.008199999999630791e+03	3.076534882283255001e-01
1.008299999999630700e+03	3.126172646687734868e-01
1.008399999999630609e+03	3.175588801649098514e-01
1.008499999999630518e+03	3.224770682704019009e-01
1.008599999999630427e+03	3.273706157717981569e-01
1.008699999999630336e+03	3.322383610387333874e-01
1.008799999999630245e+03	3.370791924233458303e-01
1.008899999999630154e+03	3.418920467080965864e-01
1.008999999999630063e+03	3.466759076009395812e-01
1.009099999999629972e+03	3.514298042765773289e-01
1.009199999999629881e+03	3.561528099627935262e-01
1.009299999999629790e+03	3.608440405705550802e-01
1.009399999999629699e+03	3.655026533665903798e-01
1.009499999999629608e+03	3.701278456874490530e-01
1.009599999999629517e+03	3.747188536933379055e-01
1.009699999999629426e+03	3.792749511609940782e-01
1.009799999999629335e+03	3.837954483139753847e-01
1.009899999999629244e+03	3.882796906892593825e-01
1.009999999999629154e+03	3.927270580391422072e-01
1.010099999999629063e+03	3.971369632668171334e-01
1.010199999999628972e+03	4.015088513950502147e-01
1.010299999999628881e+03	4.058421985663756004e-01
1.010399999999628790e+03	4.101365110739294551e-01
1.010499999999628699e+03	4.143913244218566660e-01
1.010599999999628608e+03	4.186062024142671589e-01
1.010699999999628517e+03	4.227807362717186379e-01
1.010799999999628426e+03	4.269145437743304683e-01
1.010899999999628335e+03	4.310072684305197299e-01
1.010999999999628244e+03	4.350585786706488989e-01
1.011099999999628153e+03	4.390681670644625001e-01
1.011199999999628062e+03	4.430357495618153507e-01
1.011299999999627971e+03	4.469610647555981586e-01
1.011399999999627880e+03	4.508438731663630961e-01
1.011499999999627789e+03	4.546839565477114320e-01
1.011599999999627698e+03	4.584811172118747891e-01
1.011699999999627607e+03	4.622351773747368497e-01
1.011799999999627516e+03	4.659459785197981319e-01
1.011899999999627425e+03	4.696133807801885496e-01
1.011999999999627335e+03	4.732372623384009103e-01
1.012099999999627244e+03	4.768175188430916478e-01
1.012199999999627153e+03	4.803540628422808823e-01
1.012299999999627062e+03	4.838468232326249563e-01
1.012399999999626971e+03	4.872957447240509055e-01
1.012499999999626880e+03	4.907007873194686454e-01
1.012599999999626789e+03	4.940619258089355981e-01
1.012699999999626698e+03	4.973791492778332213e-01
1.012799999999626607e+03	5.006524606287854340e-01
1.012899999999626516e+03	5.038818761167220828e-01
1.012999999999626425e+03	5.070674248967321773e-01
1.013099999999626334e+03	5.102091485843942564e-01
1.013199999999626243e+03	5.133071008281575587e-01
1.013299999999626152e+03	5.163613468933903050e-01
1.013399999999626061e+03	5.193719632578819301e-01
1.013499999999625970e+03	5.223390372182592500e-01
1.013599999999625879e+03	5.252626665071602474e-01
1.013699999999625788e+03	5.281429589209096775e-01
1.013799999999625697e+03	5.309800319571564842e-01
1.013899999999625607e+03	5.337740124624161808e-01
1.013999999999625516e+03	5.365250362892339808e-01
1.014099999999625425e+03	5.392332479624428743e-01
1.014199999999625334e+03	5.418988003546871823e-01
1.014299999999625243e+03	5.445218543705721004e-01
1.014399999999625152e+03	5.471025786393965973e-01
1.014499999999625061e+03	5.496411492162280865e-01
1.014599999999624970e+03	5.521377492910204410e-01
1.014699999999624879e+03	5.545925689057042973e-01
1.014799999999624788e+03	5.570058046787949024e-01
1.014899999999624697e+03	5.593776595376027672e-01
1.014999999999624606e+03	5.617083424576065909e-01
1.015099999999624515e+03	5.639980682089884567e-01
1.015199999999624424e+03	5.662470571099902372e-01
1.015299999999624333e+03	5.684555347870485775e-01
1.015399999999624242e+03	5.706237319413816067e-01
1.015499999999624151e+03	5.727518841220842205e-01
1.015599999999624060e+03	5.748402315052913991e-01
1.015699999999623969e+03	5.768890186794664032e-01
1.015799999999623878e+03	5.788984944366148966e-01
1.015899999999623788e+03	5.808689115691549887e-01
1.015999999999623697e+03	5.828005266725142519e-01
1.016099999999623606e+03	5.846935999530842309e-01
1.016199999999623515e+03	5.865483950415182335e-01
1.016299999999623424e+03	5.883651788113155590e-01
1.016399999999623333e+03	5.901442212023368938e-01
1.016499999999623242e+03	5.918857950493787712e-01
1.016599999999623151e+03	5.935901759154660340e-01
1.016699999999623060e+03	5.952576419299191457e-01
1.016799999999622969e+03	5.968884736309547634e-01
1.016899999999622878e+03	5.984829538127485193e-01
1.016999999999622787e+03	6.000413673649802604e-01
1.017099999999622696e+03	6.015640010693630302e-01
1.017199999999622605e+03	6.030511433041141345e-01
1.017299999999622514e+03	6.045030836206279901e-01
1.017399999999622423e+03	6.059201121919244315e-01
1.017499999999622332e+03	6.073025191720091698e-01
1.017599999999622241e+03	6.086505940299673512e-01
1.017699999999622150e+03	6.099646249272012710e-01
1.017799999999622059e+03	6.112448981937177450e-01
1.017899999999621969e+03	6.124916979375427672e-01
1.017999999999621878e+03	6.137053057993426819e-01
1.018099999999621787e+03	6.148860008456864534e-01
1.018199999999621696e+03	6.160340595824607135e-01
1.018299999999621605e+03	6.171497560639522817e-01
1.018399999999621514e+03	6.182333620713933442e-01
1.018499999999621423e+03	6.192851473368818915e-01
1.018599999999621332e+03	6.203053797918585133e-01
