Time	Vm
9.999999999996382485e+02	5.536196489768485662e-02
1.000099999999638158e+03	5.533582861328056879e-02
1.000199999999638067e+03	5.530972008909884607e-02
1.000299999999637976e+03	5.528379365996727302e-02
1.000399999999637885e+03	5.525859490461471069e-02
1.000499999999637794e+03	5.523549341228317644e-02
1.000599999999637703e+03	5.521723235204945013e-02
1.000699999999637612e+03	5.520848129602029530e-02
1.000799999999637521e+03	5.521626716279115499e-02
1.000899999999637430e+03	5.525019041292011934e-02
1.000999999999637339e+03	5.532238843410652862e-02
1.001099999999637248e+03	5.544726202359129275e-02
1.001199999999637157e+03	5.564101898163187343e-02
1.001299999999637066e+03	5.592110643222270028e-02
1.001399999999636975e+03	5.630560339221801769e-02
1.001499999999636884e+03	5.681263344669673643e-02
1.001599999999636793e+03	5.745983938757603937e-02
1.001699999999636702e+03	5.826394222950170843e-02
1.001799999999636611e+03	5.924039092626287584e-02
1.001899999999636520e+03	6.040309909531060839e-02
1.001999999999636429e+03	6.176426075857932574e-02
1.002099999999636339e+03	6.333423627202705575e-02
1.002199999999636248e+03	6.512149996120797368e-02
1.002299999999636157e+03	6.713264122228679298e-02
1.002399999999636066e+03	6.937241070960453726e-02
1.002499999999635975e+03	7.184380296763492879e-02
1.002599999999635884e+03	7.454816681362785857e-02
1.002699999999635793e+03	7.748533512814503865e-02
1.002799999999635702e+03	8.065376647532218612e-02
1.002899999999635611e+03	8.405069204300730235e-02
1.002999999999635520e+03	8.767226261221594541e-02
1.003099999999635429e+03	9.151369149383015156e-02
1.003199999999635338e+03	9.556939050496282562e-02
1.003299999999635247e+03	9.983309703785891998e-02
1.003399999999635156e+03	1.042979910756827167e-01
1.003499999999635065e+03	1.089568016355002555e-01
1.003599999999634974e+03	1.138019025851519928e-01
1.003699999999634883e+03	1.188253981121931702e-01
1.003799999999634792e+03	1.240191983457350489e-01
1.003899999999634701e+03	1.293750857703344082e-01
1.003999999999634611e+03	1.348847731454441146e-01
1.004099999999634520e+03	1.405399536731692933e-01
1.004199999999634429e+03	1.463323441531798608e-01
1.004299999999634338e+03	1.522537218391732949e-01
1.004399999999634247e+03	1.582959556725995753e-01
1.004499999999634156e+03	1.644510325225922998e-01
1.004599999999634065e+03	1.707110790117241095e-01
1.004699999999633974e+03	1.770683794551928258e-01
1.004799999999633883e+03	1.835153903916477702e-01
1.004899999999633792e+03	1.900447521357762071e-01
1.004999999999633701e+03	1.966492977375935425e-01
1.005099999999633610e+03	2.033220596920131129e-01
1.005199999999633519e+03	2.100562747038594580e-01
1.005299999999633428e+03	2.168453867787860645e-01
1.005399999999633337e+03	2.236830488789536275e-01
1.005499999999633246e+03	2.305631233543010694e-01
1.005599999999633155e+03	2.374796813343067470e-01
1.005699999999633064e+03	2.444270012431388750e-01
1.005799999999632973e+03	2.513995665800763391e-01
1.005899999999632882e+03	2.583920630899712023e-01
1.005999999999632792e+03	2.653993754316559261e-01
1.006099999999632701e+03	2.724165834389395968e-01
1.006199999999632610e+03	2.794389580556639885e-01
1.006299999999632519e+03	2.864619570157742601e-01
1.006399999999632428e+03	2.934812203293120092e-01
1.006499999999632337e+03	3.004925656268966350e-01
1.006599999999632246e+03	3.074919834077149972e-01
1.006699999999632155e+03	3.144756322293602580e-01
1.006799999999632064e+03	3.214398338724180348e-01
1.006899999999631973e+03	3.283810685070420732e-01
1.006999999999631882e+03	3.352959698852231440e-01
1.007099999999631791e+03	3.421813205776800260e-01
1.007199999999631700e+03	3.490340472718571618e-01
1.007299999999631609e+03	3.558512161439040256e-01
1.007399999999631518e+03	3.626300283154648696e-01
1.007499999999631427e+03	3.693678154036632577e-01
1.007599999999631336e+03	3.760620351710457498e-01
1.007699999999631245e+03	3.827102672803590622e-01
1.007799999999631154e+03	3.893102091580260549e-01
1.007899999999631063e+03	3.958596719685090193e-01
1.007999999999630973e+03	4.023565767012939887e-01
1.008099999999630882e+03	4.087989503710502959e-01
1.008199999999630791e+03	4.151849223308232695e-01
1.008299999999630700e+03	4.215127206977342667e-01
1.008399999999630609e+03	4.277806688898238008e-01
1.008499999999630518e+03	4.339871822727445760e-01
1.008599999999630427e+03	4.401307649141301681e-01
1.008699999999630336e+03	4.462100064437635183e-01
1.008799999999630245e+03	4.522235790168593894e-01
1.008899999999630154e+03	4.581702343782438902e-01
1.008999999999630063e+03	4.640488010246457407e-01
1.009099999999629972e+03	4.698581814622713182e-01
1.009199999999629881e+03	4.755973495572050069e-01
1.009299999999629790e+03	4.812653479753947749e-01
1.009399999999629699e+03	4.868612857097929236e-01
1.009499999999629608e+03	4.923843356917245728e-01
1.009599999999629517e+03	4.978337324835280242e-01
1.009699999999629426e+03	5.032087700501080008e-01
1.009799999999629335e+03	5.085087996062895854e-01
1.009899999999629244e+03	5.137332275377559654e-01
1.009999999999629154e+03	5.188815133926283352e-01
1.010099999999629063e+03	5.239531679414000109e-01
1.010199999999628972e+03	5.289477513028799649e-01
1.010299999999628881e+03	5.338648711334172958e-01
1.010399999999628790e+03	5.387041808775592244e-01
1.010499999999628699e+03	5.434653780776415033e-01
1.010599999999628608e+03	5.481482027402364565e-01
1.010699999999628517e+03	5.527524357575117619e-01
1.010799999999628426e+03	5.572778973813115044e-01
1.010899999999628335e+03	5.617244457482968301e-01
1.010999999999628244e+03	5.660919754540429949e-01
1.011099999999628153e+03	5.703804161745296142e-01
1.011199999999628062e+03	5.745897313331482792e-01
1.011299999999627971e+03	5.787199168117780346e-01
1.011399999999627880e+03	5.827709997041949919e-01
1.011499999999627789e+03	5.867430371103381503e-01
1.011599999999627698e+03	5.906361149700671831e-01
1.011699999999627607e+03	5.944503469348774161e-01
1.011799999999627516e+03	5.981858732764209208e-01
1.011899999999627425e+03	6.018428598302847377e-01
1.011999999999627335e+03	6.054214969741025243e-01
1.012099999999627244e+03	6.089219986385216998e-01
1.012199999999627153e+03	6.123446013501592233e-01
1.012299999999627062e+03	6.156895633051959749e-01
1.012399999999626971e+03	6.189571634727428773e-01
1.012499999999626880e+03	6.221477007269697879e-01
1.012599999999626789e+03	6.252614930068602916e-01
1.012699999999626698e+03	6.282988765028960643e-01
1.012799999999626607e+03	6.312602048695481471e-01
1.012899999999626516e+03	6.341458484629498571e-01
1.012999999999626425e+03	6.369561936027423599e-01
1.013099999999626334e+03	6.396916418573539431e-01
1.013199999999626243e+03	6.423526093520024460e-01
1.013299999999626152e+03	6.449395260986250378e-01
1.013399999999626061e+03	6.474528353471100672e-01
1.013499999999625970e+03	6.498929929569783326e-01
1.013599999999625879e+03	6.522604667891016561e-01
1.013699999999625788e+03	6.545557361166345345e-01
1.013799999999625697e+03	6.567792910546614848e-01
1.013899999999625607e+03	6.589316320078921763e-01
1.013999999999625516e+03	6.610132691359495993e-01
1.014099999999625425e+03	6.630247218355833638e-01
1.014199999999625334e+03	6.649665182393817986e-01
1.014299999999625243e+03	6.668391947304570522e-01
1.014399999999625152e+03	6.686432954725631816e-01
1.014499999999625061e+03	6.703793719552635366e-01
1.014599999999624970e+03	6.720479825535647933e-01
1.014699999999624879e+03	6.736496921017618433e-01
1.014799999999624788e+03	6.751850714809108922e-01
1.014899999999624697e+03	6.766546972196181287e-01
1.014999999999624606e+03	6.780591511075897415e-01
1.015099999999624515e+03	6.793990198218722298e-01
1.015199999999624424e+03	6.806748945650866744e-01
1.015299999999624333e+03	6.818873707154438080e-01
1.015399999999624242e+03	6.830370474882272447e-01
1.015499999999624151e+03	6.841245276083469662e-01
1.015599999999624060e+03	6.851504169936788458e-01
1.015699999999623969e+03	6.861153244487923075e-01
1.015799999999623878e+03	6.870198613689240119e-01
1.015899999999623788e+03	6.878646414537001874e-01
1.015999999999623697e+03	6.886502804305081327e-01
1.016099999999623606e+03	6.893773957871047742e-01
1.016199999999623515e+03	6.900466065133201710e-01
1.016299999999623424e+03	6.906585328514012190e-01
1.016399999999623333e+03	6.912137960550239768e-01
1.016499999999623242e+03	6.917130181564488112e-01
1.016599999999623151e+03	6.921568217417330970e-01
1.016699999999623060e+03	6.925458297338025204e-01
1.016799999999622969e+03	6.928806651830257124e-01
1.016899999999622878e+03	6.931619510652069494e-01
1.016999999999622787e+03	6.933903100866984914e-01
1.017099999999622696e+03	6.935663644964193963e-01
1.017199999999622605e+03	6.936907359047381760e-01
1.017299999999622514e+03	6.937640451088071814e-01
1.017399999999622423e+03	6.937869119243060823e-01
1.017499999999622332e+03	6.937599550233386481e-01
1.017599999999622241e+03	6.936837917784544061e-01
1.017699999999622150e+03	6.935590381122835879e-01
1.017799999999622059e+03	6.933863083531406346e-01
1.017899999999621969e+03	6.931662150958572965e-01
1.017999999999621878e+03	6.928993690682005990e-01
1.018099999999621787e+03	6.925863790022930289e-01
1.018199999999621696e+03	6.922278515112481045e-01
1.018299999999621605e+03	6.918243909706376371e-01
1.018399999999621514e+03	6.913765994046912056e-01
1.018499999999621423e+03	6.908850763772278469e-01
1.018599999999621332e+03	6.903504188869789004e-01
