Time	Vm
9.999999999996382485e+02	5.536196489768485662e-02
1.000099999999638158e+03	5.533582861328056879e-02
1.000199999999638067e+03	5.530971079241453481e-02
1.000299999999637976e+03	5.528370417195560549e-02
1.000399999999637885e+03	5.525813670473667116e-02
1.000499999999637794e+03	5.523383201041554003e-02
1.000599999999637703e+03	5.521244048945561644e-02
1.000699999999637612e+03	5.519677295977487574e-02
1.000799999999637521e+03	5.519106154663688812e-02
1.000899999999637430e+03	5.520109178465304467e-02
1.000999999999637339e+03	5.523418273611468976e-02
1.001099999999637248e+03	5.529902436619238415e-02
1.001199999999637157e+03	5.540540439427843467e-02
1.001299999999637066e+03	5.556386753683284496e-02
1.001399999999636975e+03	5.578535011838425817e-02
1.001499999999636884e+03	5.608082611279030516e-02
1.001599999999636793e+03	5.646098990843029242e-02
1.001699999999636702e+03	5.693598940997901536e-02
1.001799999999636611e+03	5.751521340049237097e-02
1.001899999999636520e+03	5.820713105299546442e-02
1.001999999999636429e+03	5.901917889194407962e-02
1.002099999999636339e+03	5.995769000253403647e-02
1.002199999999636248e+03	6.102786048761288384e-02
1.002299999999636157e+03	6.223374830106820355e-02
1.002399999999636066e+03	6.357829947916115998e-02
1.002499999999635975e+03	6.506339660420223936e-02
1.002599999999635884e+03	6.668992427790954025e-02
1.002699999999635793e+03	6.845784657136277929e-02
1.002799999999635702e+03	7.036629186383436263e-02
1.002899999999635611e+03	7.241364111709458484e-02
1.002999999999635520e+03	7.459761636215489489e-02
1.003099999999635429e+03	7.691536691525868719e-02
1.003199999999635338e+03	7.936355152526175516e-02
1.003299999999635247e+03	8.193841524908407337e-02
1.003399999999635156e+03	8.463586033849423984e-02
1.003499999999635065e+03	8.745151080334778726e-02
1.003599999999634974e+03	9.038077060070293101e-02
1.003699999999634883e+03	9.341887560336203933e-02
1.003799999999634792e+03	9.656093963799605717e-02
1.003899999999634701e+03	9.980199496918373825e-02
1.003999999999634611e+03	1.031370276528775776e-01
1.004099999999634520e+03	1.065610082019219362e-01
1.004199999999634429e+03	1.100689180056519945e-01
1.004299999999634338e+03	1.136557719316186876e-01
1.004399999999634247e+03	1.173166375153726904e-01
1.004499999999634156e+03	1.210466511168846182e-01
1.004599999999634065e+03	1.248410313924921411e-01
1.004699999999633974e+03	1.286950904008108409e-01
1.004799999999633883e+03	1.326042426315154898e-01
1.004899999999633792e+03	1.365640122167661730e-01
1.004999999999633701e+03	1.405700385584935930e-01
1.005099999999633610e+03	1.446180805795762581e-01
1.005199999999633519e+03	1.487040197840627798e-01
1.005299999999633428e+03	1.528238622904751765e-01
1.005399999999633337e+03	1.569737399834707503e-01
1.005499999999633246e+03	1.611499109119449713e-01
1.005599999999633155e+03	1.653487590463669221e-01
1.005699999999633064e+03	1.695667934942406418e-01
1.005799999999632973e+03	1.738006472607480646e-01
1.005899999999632882e+03	1.780470756303031976e-01
1.005999999999632792e+03	1.823029542352685439e-01
1.006099999999632701e+03	1.865652768696577368e-01
1.006199999999632610e+03	1.908311530977897519e-01
1.006299999999632519e+03	1.950978057013941225e-01
1.006399999999632428e+03	1.993625680026696045e-01
1.006499999999632337e+03	2.036228810954980872e-01
1.006599999999632246e+03	2.078762910127096575e-01
1.006699999999632155e+03	2.121204458531167347e-01
1.006799999999632064e+03	2.163530928883119486e-01
1.006899999999631973e+03	2.205720756666806892e-01
1.006999999999631882e+03	2.247753311288676059e-01
1.007099999999631791e+03	2.289608867467336495e-01
1.007199999999631700e+03	2.331268576961207373e-01
1.007299999999631609e+03	2.372714440714389639e-01
1.007399999999631518e+03	2.413929281488691458e-01
1.007499999999631427e+03	2.454896717036945120e-01
1.007599999999631336e+03	2.495601133858826870e-01
1.007699999999631245e+03	2.536027661571864655e-01
1.007799999999631154e+03	2.576162147922929080e-01
1.007899999999631063e+03	2.615991134454702660e-01
1.007999999999630973e+03	2.655501832840769794e-01
1.008099999999630882e+03	2.694682101891459070e-01
1.008199999999630791e+03	2.733520425233564310e-01
1.008299999999630700e+03	2.772005889661244282e-01
1.008399999999630609e+03	2.810128164149716667e-01
1.008499999999630518e+03	2.847877479526488287e-01
1.008599999999630427e+03	2.885244608787616016e-01
1.008699999999630336e+03	2.922220848047345498e-01
1.008799999999630245e+03	2.958797998107058902e-01
1.008899999999630154e+03	2.994968346630173528e-01
1.008999999999630063e+03	3.030724650906364559e-01
1.009099999999629972e+03	3.066060121189764232e-01
1.009199999999629881e+03	3.100968404594510730e-01
1.009299999999629790e+03	3.135443569531588537e-01
1.009399999999629699e+03	3.169480090670475647e-01
1.009499999999629608e+03	3.203072834407123537e-01
1.009599999999629517e+03	3.236217044825764333e-01
1.009699999999629426e+03	3.268908330133228901e-01
1.009799999999629335e+03	3.301142649554691388e-01
1.009899999999629244e+03	3.332916300671087129e-01
1.009999999999629154e+03	3.364225907185698361e-01
1.010099999999629063e+03	3.395068407103707386e-01
1.010199999999628972e+03	3.425441041309795764e-01
1.010299999999628881e+03	3.455341342530857673e-01
1.010399999999628790e+03	3.484767124669190252e-01
1.010499999999628699e+03	3.513716472493086940e-01
1.010599999999628608e+03	3.542187731672186146e-01
1.010699999999628517e+03	3.570179499144927604e-01
1.010799999999628426e+03	3.597690613806605597e-01
1.010899999999628335e+03	3.624720147506224066e-01
1.010999999999628244e+03	3.651267396340927007e-01
1.011099999999628153e+03	3.677331872236919708e-01
1.011199999999628062e+03	3.702913294808638511e-01
1.011299999999627971e+03	3.728011583483237246e-01
1.011399999999627880e+03	3.752626849883426985e-01
1.011499999999627789e+03	3.776759390458011012e-01
1.011599999999627698e+03	3.800409679352867443e-01
1.011699999999627607e+03	3.823578361511437151e-01
1.011799999999627516e+03	3.846266246000027422e-01
1.011899999999627425e+03	3.868474299546704742e-01
1.011999999999627335e+03	3.890203640289513487e-01
1.012099999999627244e+03	3.911455531723930790e-01
1.012199999999627153e+03	3.932231376844868009e-01
1.012299999999627062e+03	3.952532712475402832e-01
1.012399999999626971e+03	3.972361203776841876e-01
1.012499999999626880e+03	3.991718638933150487e-01
1.012599999999626789e+03	4.010606924003354834e-01
1.012699999999626698e+03	4.029028077939358354e-01
1.012799999999626607e+03	4.046984227759082842e-01
1.012899999999626516e+03	4.064477603873797307e-01
1.012999999999626425e+03	4.081510535562813402e-01
1.013099999999626334e+03	4.098085446590431502e-01
1.013199999999626243e+03	4.114204850961442617e-01
1.013299999999626152e+03	4.129871348810922882e-01
1.013399999999626061e+03	4.145087622422352069e-01
1.013499999999625970e+03	4.159856432371924484e-01
1.013599999999625879e+03	4.174180613793936345e-01
1.013699999999625788e+03	4.188063072764123262e-01
1.013799999999625697e+03	4.201506782795974004e-01
1.013899999999625607e+03	4.214514781448457370e-01
1.013999999999625516e+03	4.227090167040046254e-01
1.014099999999625425e+03	4.239236095466623055e-01
1.014199999999625334e+03	4.250955777119429513e-01
1.014299999999625243e+03	4.262252473900645100e-01
1.014399999999625152e+03	4.273129496334320265e-01
1.014499999999625061e+03	4.283590200766553835e-01
1.014599999999624970e+03	4.293637986657188321e-01
1.014699999999624879e+03	4.303276293955775600e-01
1.014799999999624788e+03	4.312508600561670846e-01
1.014899999999624697e+03	4.321338419865412561e-01
1.014999999999624606e+03	4.329769298368972841e-01
1.015099999999624515e+03	4.337804813381183067e-01
1.015199999999624424e+03	4.345448570789187670e-01
1.015299999999624333e+03	4.352704202899531083e-01
1.015399999999624242e+03	4.359575366351435832e-01
1.015499999999624151e+03	4.366065740096303216e-01
1.015599999999624060e+03	4.372179023443294454e-01
1.015699999999623969e+03	4.377918934169287013e-01
1.015799999999623878e+03	4.383289206690648143e-01
1.015899999999623788e+03	4.388293590295120339e-01
1.015999999999623697e+03	4.392935847432539731e-01
1.016099999999623606e+03	4.397219752062255793e-01
1.016199999999623515e+03	4.401149088055973380e-01
1.016299999999623424e+03	4.404727647653885469e-01
1.016399999999623333e+03	4.407959229973101856e-01
1.016499999999623242e+03	4.410847639567094802e-01
1.016599999999623151e+03	4.413396685033745825e-01
1.016699999999623060e+03	4.415610177671567271e-01
1.016799999999622969e+03	4.417491930181967064e-01
1.016899999999622878e+03	4.419045755417272403e-01
1.016999999999622787e+03	4.420275465171954465e-01
1.017099999999622696e+03	4.421184869017054098e-01
1.017199999999622605e+03	4.421777773175250559e-01
1.017299999999622514e+03	4.422057979436999631e-01
1.017399999999622423e+03	4.422029284114756820e-01
1.017499999999622332e+03	4.421695477036706734e-01
1.017599999999622241e+03	4.421060340575309056e-01
1.017699999999622150e+03	4.420127648713929602e-01
1.017799999999622059e+03	4.418901166146156356e-01
1.017899999999621969e+03	4.417384647411068954e-01
1.017999999999621878e+03	4.415581836059772058e-01
1.018099999999621787e+03	4.413496463854897911e-01
1.018199999999621696e+03	4.411132250000378008e-01
1.018299999999621605e+03	4.408492900402336545e-01
1.018399999999621514e+03	4.405582106958405575e-01
1.018499999999621423e+03	4.402403546876172413e-01
1.018599999999621332e+03	4.398960882018911889e-01
