Time	Vm
9.999999999996382485e+02	5.536196489768485662e-02
1.000099999999638158e+03	5.533582861328056879e-02
1.000199999999638067e+03	5.530972472956818820e-02
1.000299999999637976e+03	5.528383831260441639e-02
1.000399999999637885e+03	5.525882345295940468e-02
1.000499999999637794e+03	5.523632179831849953e-02
1.000599999999637703e+03	5.521962067180652411e-02
1.000699999999637612e+03	5.521431453043135207e-02
1.000799999999637521e+03	5.522881979318583490e-02
1.000899999999637430e+03	5.527463191648962493e-02
1.000999999999637339e+03	5.536627939865468306e-02
1.001099999999637248e+03	5.552099410334676577e-02
1.001199999999637157e+03	5.575816290475188453e-02
1.001299999999637066e+03	5.609864664536701184e-02
1.001399999999636975e+03	5.656405216575421946e-02
1.001499999999636884e+03	5.717602908738683709e-02
1.001599999999636793e+03	5.795564139708631046e-02
1.001699999999636702e+03	5.892284056612595577e-02
1.001799999999636611e+03	6.009604766184395430e-02
1.001899999999636520e+03	6.149183991705342578e-02
1.001999999999636429e+03	6.312473207266577901e-02
1.002099999999636339e+03	6.500704180723460013e-02
1.002199999999636248e+03	6.714882898720020421e-02
1.002299999999636157e+03	6.955789877760309992e-02
1.002399999999636066e+03	7.223985851200609432e-02
1.002499999999635975e+03	7.519821793272285504e-02
1.002599999999635884e+03	7.843452237632675406e-02
1.002699999999635793e+03	8.194850892125771225e-02
1.002799999999635702e+03	8.573827644472942211e-02
1.002899999999635611e+03	8.980046182450962533e-02
1.002999999999635520e+03	9.413041598509153118e-02
1.003099999999635429e+03	9.872237495977742583e-02
1.003199999999635338e+03	1.035696224960247491e-01
1.003299999999635247e+03	1.086646419021519705e-01
1.003399999999635156e+03	1.139992557896079006e-01
1.003499999999635065e+03	1.195647531098273930e-01
1.003599999999634974e+03	1.253520034395876337e-01
1.003699999999634883e+03	1.313515588621214647e-01
1.003799999999634792e+03	1.375537440548981749e-01
1.003899999999634701e+03	1.439487353575827910e-01
1.003999999999634611e+03	1.505266296814227189e-01
1.004099999999634520e+03	1.572775041535123819e-01
1.004199999999634429e+03	1.641914673843416494e-01
1.004299999999634338e+03	1.712587032158410238e-01
1.004399999999634247e+03	1.784695077602407309e-01
1.004499999999634156e+03	1.858143204837574558e-01
1.004599999999634065e+03	1.932837500284989574e-01
1.004699999999633974e+03	2.008685954046853794e-01
1.004799999999633883e+03	2.085598631245630941e-01
1.004899999999633792e+03	2.163487807924155959e-01
1.004999999999633701e+03	2.242268076105631280e-01
1.005099999999633610e+03	2.321856422114905172e-01
1.005199999999633519e+03	2.402172281805832199e-01
1.005299999999633428e+03	2.483137575918021867e-01
1.005399999999633337e+03	2.564676728414667650e-01
1.005499999999633246e+03	2.646716670310240715e-01
1.005599999999633155e+03	2.729186831195278273e-01
1.005699999999633064e+03	2.812019120392790228e-01
1.005799999999632973e+03	2.895147899439933781e-01
1.005899999999632882e+03	2.978509947373879641e-01
1.005999999999632792e+03	3.062044420109515386e-01
1.006099999999632701e+03	3.145692805028801331e-01
1.006199999999632610e+03	3.229398871753232925e-01
1.006299999999632519e+03	3.313108619938276433e-01
1.006399999999632428e+03	3.396770224813252526e-01
1.006499999999632337e+03	3.480333981090666384e-01
1.006599999999632246e+03	3.563752245775333449e-01
1.006699999999632155e+03	3.646979380329611331e-01
1.006799999999632064e+03	3.729971692580846820e-01
1.006899999999631973e+03	3.812687378695613916e-01
1.006999999999631882e+03	3.895086465496575556e-01
1.007099999999631791e+03	3.977130753349342740e-01
1.007199999999631700e+03	4.058783759807766955e-01
1.007299999999631609e+03	4.140010664172848465e-01
1.007399999999631518e+03	4.220778253090315957e-01
1.007499999999631427e+03	4.301054867284932470e-01
1.007599999999631336e+03	4.380810349508692525e-01
1.007699999999631245e+03	4.460015993762169728e-01
1.007799999999631154e+03	4.538644495829515790e-01
1.007899999999631063e+03	4.616669905154395792e-01
1.007999999999630973e+03	4.694067578075475922e-01
1.008099999999630882e+03	4.770814132424590071e-01
1.008199999999630791e+03	4.846887403488295831e-01
1.008299999999630700e+03	4.922266401320882778e-01
1.008399999999630609e+03	4.996931269396469588e-01
1.008499999999630518e+03	5.070863244578305284e-01
1.008599999999630427e+03	5.144044618383958323e-01
1.008699999999630336e+03	5.216458699517687592e-01
1.008799999999630245e+03	5.288089777641999945e-01
1.008899999999630154e+03	5.358923088358693576e-01
1.008999999999630063e+03	5.428944779364854867e-01
1.009099999999629972e+03	5.498141877752402706e-01
1.009199999999629881e+03	5.566502258417500570e-01
1.009299999999629790e+03	5.634014613544877648e-01
1.009399999999629699e+03	5.700668423134231944e-01
1.009499999999629608e+03	5.766453926533614549e-01
1.009599999999629517e+03	5.831362094948531194e-01
1.009699999999629426e+03	5.895384604890523406e-01
1.009799999999629335e+03	5.958513812536523346e-01
1.009899999999629244e+03	6.020742728964023627e-01
1.009999999999629154e+03	6.082064996234066712e-01
1.010099999999629063e+03	6.142474864289226844e-01
1.010199999999628972e+03	6.201967168640152295e-01
1.010299999999628881e+03	6.260537308809404067e-01
1.010399999999628790e+03	6.318181227508006259e-01
1.010499999999628699e+03	6.374895390515575855e-01
1.010599999999628608e+03	6.430676767240868230e-01
1.010699999999628517e+03	6.485522811936021981e-01
1.010799999999628426e+03	6.539431445541765697e-01
1.010899999999628335e+03	6.592401038140422997e-01
1.010999999999628244e+03	6.644430391994404772e-01
1.011099999999628153e+03	6.695518725149582906e-01
1.011199999999628062e+03	6.745665655582371301e-01
1.011299999999627971e+03	6.794871185871329544e-01
1.011399999999627880e+03	6.843135688374388792e-01
1.011499999999627789e+03	6.890459890894078399e-01
1.011599999999627698e+03	6.936844862811710755e-01
1.011699999999627607e+03	6.982292001676739801e-01
1.011799999999627516e+03	7.026803020231824348e-01
1.011899999999627425e+03	7.070379933861801192e-01
1.011999999999627335e+03	7.113025048448520238e-01
1.012099999999627244e+03	7.154740948619604524e-01
1.012199999999627153e+03	7.195530486377066381e-01
1.012299999999627062e+03	7.235396770091853114e-01
1.012399999999626971e+03	7.274343153853379818e-01
1.012499999999626880e+03	7.312373227160122724e-01
1.012599999999626789e+03	7.349490804941041233e-01
1.012699999999626698e+03	7.385699917897028399e-01
1.012799999999626607e+03	7.421004803150594853e-01
1.012899999999626516e+03	7.455409895193838565e-01
1.012999999999626425e+03	7.488919817125463396e-01
1.013099999999626334e+03	7.521539372167183046e-01
1.013199999999626243e+03	7.553273535449562814e-01
1.013299999999626152e+03	7.584127446060477951e-01
1.013399999999626061e+03	7.614106399344819920e-01
1.013499999999625970e+03	7.643215839450334670e-01
1.013599999999625879e+03	7.671461352110497955e-01
1.013699999999625788e+03	7.698848657656043315e-01
1.013799999999625697e+03	7.725383604249742575e-01
1.013899999999625607e+03	7.751072161335628152e-01
1.013999999999625516e+03	7.775920413298109679e-01
1.014099999999625425e+03	7.799934553321747899e-01
1.014199999999625334e+03	7.823120877447991006e-01
1.014299999999625243e+03	7.845485778821483791e-01
1.014399999999625152e+03	7.867035742120407349e-01
1.014499999999625061e+03	7.887777338165165020e-01
1.014599999999624970e+03	7.907717218700298645e-01
1.014699999999624879e+03	7.926862111344519235e-01
1.014799999999624788e+03	7.945218814702741383e-01
1.014899999999624697e+03	7.962794193636568707e-01
1.014999999999624606e+03	7.979595174687972303e-01
1.015099999999624515e+03	7.995628741651472637e-01
1.015199999999624424e+03	8.010901931290419498e-01
1.015299999999624333e+03	8.025421829192964651e-01
1.015399999999624242e+03	8.039195565764885032e-01
1.015499999999624151e+03	8.052230312353145791e-01
1.015599999999624060e+03	8.064533277497787367e-01
1.015699999999623969e+03	8.076111703307873313e-01
1.015799999999623878e+03	8.086972861959083048e-01
1.015899999999623788e+03	8.097124052306412523e-01
1.015999999999623697e+03	8.106572596612267034e-01
1.016099999999623606e+03	8.115325837384688157e-01
1.016199999999623515e+03	8.123391134321735763e-01
1.016299999999623424e+03	8.130775861360888257e-01
1.016399999999623333e+03	8.137487403830050425e-01
1.016499999999623242e+03	8.143533155694768766e-01
1.016599999999623151e+03	8.148920516903359612e-01
1.016699999999623060e+03	8.153656890822702508e-01
1.016799999999622969e+03	8.157749681764556726e-01
1.016899999999622878e+03	8.161206292600127199e-01
1.016999999999622787e+03	8.164034122457763942e-01
1.017099999999622696e+03	8.166240564505358179e-01
1.017199999999622605e+03	8.167833003810471837e-01
1.017299999999622514e+03	8.168818815280047829e-01
1.017399999999622423e+03	8.169205361675153654e-01
1.017499999999622332e+03	8.168999991698626673e-01
1.017599999999622241e+03	8.168210038154626318e-01
1.017699999999622150e+03	8.166842816177251052e-01
1.017799999999622059e+03	8.164905621526656887e-01
1.017899999999621969e+03	8.162405728950261619e-01
1.017999999999621878e+03	8.159350390607329473e-01
1.018099999999621787e+03	8.155746834555657188e-01
1.018199999999621696e+03	8.151602263297661466e-01
1.018299999999621605e+03	8.146923852385583587e-01
1.018399999999621514e+03	8.141718749081690021e-01
1.018499999999621423e+03	8.135994071074463818e-01
1.018599999999621332e+03	8.129756905248086696e-01
